CQD1,CQD2,CQD3,CQD4,CQD5,CQD6,CQD7,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Batch,Operator,Concentration
679.8996582,681.4865112,677.1629639,681.2764282,681.0762939,679.5610352,678.2827759,616.8866577,616.6035767,619.1636353,618.2539063,615.026062,617.7432861,618.1580811,B,Operator 2,10ppb
703.4042969,706.4692383,708.2518921,706.1364136,703.812561,706.8087769,703.5736084,641.8409424,640.6269531,643.9144287,642.2640381,641.4959106,641.9414673,645.0863647,B,Operator 2,10ppb
733.1917725,734.0192871,733.711853,730.737915,738.6303711,735.3129272,732.2703857,667.4560547,668.550415,669.1166382,671.144165,666.0490112,667.3226929,666.3754272,B,Operator 2,10ppb
311.1744995,311.4290466,311.7057495,309.3182678,312.5944214,310.3305969,312.2073364,283.650177,282.8551025,282.6749573,281.3209534,280.0798645,282.46698,280.2573242,B,Operator 2,1ppb
370.4258118,366.7221069,368.0013733,372.5276489,370.5006714,368.2389832,368.8453369,332.9483948,336.1121216,334.1319885,332.3041992,332.6480408,330.0956116,332.5929565,B,Operator 2,1ppb
403.4381714,403.583374,403.8352051,404.9020996,400.9720764,402.0300598,403.9492188,366.6242676,364.9901733,365.4295349,365.3799133,365.6682739,361.6059265,365.3998413,B,Operator 2,1ppb
436.3396912,438.5247803,435.789856,435.1780701,435.2937622,435.3656616,434.1408691,393.7911377,393.7762146,394.818512,394.4979248,394.9406738,394.1343384,390.7330627,B,Operator 2,1ppb
469.8315125,465.7062988,467.5447693,464.8058777,465.3757935,467.2945557,465.3222961,426.38797,422.2436218,424.6130981,421.2522583,421.1733704,422.3735962,419.5080872,B,Operator 2,1ppb
496.2701416,496.5396118,493.771759,496.1192017,496.39328,496.7030334,497.5516663,447.740509,450.8860474,449.5175171,451.3338013,450.0667419,451.9042969,448.0800171,B,Operator 2,1ppb
531.6663818,533.2805786,531.3168945,531.9016724,530.6537476,533.4988403,531.0213623,483.1575012,482.2098999,481.2420044,481.2406311,480.31604,480.8978271,481.9472351,B,Operator 2,1ppb
561.8739014,564.8128662,561.8450317,561.670105,562.3912964,559.6228638,560.0361938,511.0858154,510.6376343,505.9826355,510.3136292,508.3516846,507.1307983,505.1633606,B,Operator 2,1ppb
597.1604004,596.9907837,597.8161011,596.0189819,594.30896,598.2523804,596.081604,544.062439,539.9130249,542.0443115,542.0219116,540.1182861,539.6462402,539.8569946,B,Operator 2,1ppb
620.9780273,624.8417358,622.1030273,623.8692017,624.6414185,621.645813,619.8419189,564.9602661,563.6486206,562.6035767,561.9188843,562.7022705,564.3337402,561.4295654,B,Operator 2,1ppb
654.6522827,655.8261719,655.5784302,655.2799683,651.5467529,652.8435059,651.3546753,593.0697632,591.5584717,592.3134766,591.4405518,594.3596191,591.0892334,593.9765015,B,Operator 2,1ppb
679.0723267,683.5574341,678.8746338,683.9971313,679.7261963,679.9526367,679.3225098,621.1315918,616.1866455,614.9274292,619.710022,617.3419189,623.2415161,617.0310059,B,Operator 2,1ppb
712.4464111,713.3352661,714.1975708,715.8048706,715.6008301,717.4603882,712.4962769,648.9224243,646.5376587,647.6566772,648.0401611,643.6953125,645.8261719,646.0023193,B,Operator 2,1ppb
737.7242432,737.961792,738.0328369,737.5028076,738.3071899,734.5492554,736.4249878,670.2603149,671.2901611,670.1807251,668.4370728,670.9786377,667.387207,667.97052,B,Operator 2,1ppb
760.8739624,760.692627,765.3540649,763.5512695,762.3418579,762.8526001,764.9740601,690.8203125,692.7619019,692.5900879,693.2416992,691.2529297,692.0062866,687.3613892,B,Operator 2,1ppb
279.1526489,281.5455322,279.8044128,278.9534607,279.0840759,280.6767883,280.7270508,230.4129181,227.9620056,230.4982605,228.6946869,228.640274,228.1263885,227.7177429,B,Operator 2,20ppb
334.8993225,331.895874,332.3523254,332.2633362,332.1127625,332.2403259,336.0400696,273.4844666,271.1200562,271.6992798,269.8772583,270.3936768,272.7342224,271.555542,B,Operator 2,20ppb
366.1307373,367.7540283,365.5686035,364.3614502,365.8853149,363.5575256,365.6110229,299.0139771,296.8624878,299.1270752,300.374115,297.839386,297.9934387,299.5527039,B,Operator 2,20ppb
394.6734619,395.308075,393.483551,395.7545166,394.2779846,394.8531494,392.6459045,324.3577881,320.5627747,321.2868958,322.048584,320.9971313,320.3701782,321.9755859,B,Operator 2,20ppb
430.269989,431.9046326,431.6060181,430.6476135,431.0950317,430.8570862,432.1955566,352.8458557,347.5287781,350.0863037,350.1341858,348.9100342,350.8431702,349.7711792,B,Operator 2,20ppb
457.3106384,458.3320313,459.0715942,458.8182373,457.8001709,460.3174744,457.3591614,371.0327454,372.7722473,371.4364929,371.7623291,373.7377014,372.1407471,370.572876,B,Operator 2,20ppb
495.4612122,494.8330078,492.5533142,492.5506287,493.6158447,491.9905396,493.9894409,401.7462158,399.7662964,400.7329102,399.9785461,399.6604614,403.2590942,398.6685791,B,Operator 2,20ppb
523.6237793,524.1500244,524.6419067,522.9163208,523.1843262,524.553894,524.2716675,425.5345154,423.2213135,427.8088074,423.7923889,423.8469238,424.0150757,424.1743774,B,Operator 2,20ppb
556.3175049,561.1425781,557.2537842,561.7739258,560.3537598,560.4342041,558.4989014,455.8917542,452.388855,455.84021,449.6164246,453.8200989,455.3890381,454.9767456,B,Operator 2,20ppb
587.3261719,588.4729004,589.7975464,585.2470093,588.178833,587.2747803,589.2799072,480.6069031,479.0444031,476.9107361,476.7619019,477.0382996,476.9882813,477.4573364,B,Operator 2,20ppb
619.0415649,616.3793945,616.4490356,615.5725708,619.6029053,617.2526245,616.3974609,501.2003174,499.7643127,501.5390625,501.8204956,501.1057739,501.5326233,504.1799622,B,Operator 2,20ppb
647.748291,645.4242554,646.093689,645.2001953,644.7678833,647.7758789,647.1201172,525.8723145,524.4533691,525.3275146,525.3913574,522.6903076,524.1574707,522.4707031,B,Operator 2,20ppb
679.8996582,681.4865112,677.1629639,681.2764282,681.0762939,679.5610352,678.2827759,553.7115479,549.3181763,550.3984375,552.5961304,550.085022,546.5388184,556.4838867,B,Operator 2,20ppb
703.4042969,706.4692383,708.2518921,706.1364136,703.812561,706.8087769,703.5736084,572.5327148,571.3513794,571.2757568,569.5672607,570.5142822,572.3875122,572.5370483,B,Operator 2,20ppb
733.1917725,734.0192871,733.711853,730.737915,738.6303711,735.3129272,732.2703857,594.4212646,594.0379639,597.7241211,593.8253784,595.4171753,596.803894,592.7338867,B,Operator 2,20ppb
279.1526489,281.5455322,279.8044128,278.9534607,279.0840759,280.6767883,280.7270508,72.60202026,72.10578918,69.92034149,71.25521851,70.45618439,70.86530304,71.28736877,B,Operator 2,500ppb
334.8993225,331.895874,332.3523254,332.2633362,332.1127625,332.2403259,336.0400696,82.42485809,81.89157867,81.82577515,81.4005661,81.97516632,81.74274445,81.94154358,B,Operator 2,500ppb
366.1307373,367.7540283,365.5686035,364.3614502,365.8853149,363.5575256,365.6110229,89.04807281,88.50204468,87.93667603,87.85983276,87.74229431,87.62298584,87.58244324,B,Operator 2,500ppb
394.6734619,395.308075,393.483551,395.7545166,394.2779846,394.8531494,392.6459045,95.86787415,94.30480194,94.45314026,94.28875732,95.81648254,96.00395966,95.77365112,B,Operator 2,500ppb
430.269989,431.9046326,431.6060181,430.6476135,431.0950317,430.8570862,432.1955566,102.1369858,102.545784,102.7304993,102.0727463,102.1216736,102.3102341,102.1701508,B,Operator 2,500ppb
457.3106384,458.3320313,459.0715942,458.8182373,457.8001709,460.3174744,457.3591614,109.0093689,108.0904999,108.1304703,108.7207336,109.153511,107.5703506,111.0890579,B,Operator 2,500ppb
495.4612122,494.8330078,492.5533142,492.5506287,493.6158447,491.9905396,493.9894409,117.246254,116.9240952,118.7690125,116.8715515,116.762558,118.5882034,118.9884415,B,Operator 2,500ppb
523.6237793,524.1500244,524.6419067,522.9163208,523.1843262,524.553894,524.2716675,125.2007904,124.4571762,123.4403763,122.7471313,124.8628006,124.1835098,124.1199112,B,Operator 2,500ppb
556.3175049,561.1425781,557.2537842,561.7739258,560.3537598,560.4342041,558.4989014,133.1002655,131.6838531,131.0485229,133.8219452,132.5758057,132.922821,133.296402,B,Operator 2,500ppb
587.3261719,588.4729004,589.7975464,585.2470093,588.178833,587.2747803,589.2799072,140.6970215,140.0486603,139.798996,139.697937,140.7169952,140.120224,141.5484467,B,Operator 2,500ppb
619.0415649,616.3793945,616.4490356,615.5725708,619.6029053,617.2526245,616.3974609,149.0291748,146.5853577,146.1571045,148.6552582,148.11026,148.0361023,147.3402405,B,Operator 2,500ppb
647.748291,645.4242554,646.093689,645.2001953,644.7678833,647.7758789,647.1201172,155.6794128,154.1831512,152.6958466,154.1145935,155.1673584,155.1539612,156.0987701,B,Operator 2,500ppb
679.8996582,681.4865112,677.1629639,681.2764282,681.0762939,679.5610352,678.2827759,164.5719147,163.5809479,163.9941406,163.4945679,166.2707825,165.1522217,166.5651703,B,Operator 2,500ppb
703.4042969,706.4692383,708.2518921,706.1364136,703.812561,706.8087769,703.5736084,172.362381,170.484848,171.5135345,168.8063507,171.8204651,171.3437042,171.6623383,B,Operator 2,500ppb
733.1917725,734.0192871,733.711853,730.737915,738.6303711,735.3129272,732.2703857,182.732254,179.1876221,179.9845123,180.6688843,180.0569153,180.1143494,182.5112457,B,Operator 2,500ppb
272.3829651,273.1053162,273.6480103,272.2077332,272.5078735,271.8796082,270.7981873,194.8863983,199.7154083,198.1697693,197.5744629,194.3575592,195.7612762,196.4667206,B,Operator 2,50ppb
323.4811401,328.4002991,327.9133911,322.4468994,324.0275269,326.4848938,324.1707458,234.4826508,237.2209625,238.4063721,234.4753723,231.3932648,232.5982513,234.5979767,B,Operator 2,50ppb
360.3851318,361.8779602,359.8592834,356.7164612,360.2616882,359.1299744,355.3839417,258.8368835,262.3562622,260.9490662,259.0611877,253.58078,258.4716492,257.2256775,B,Operator 2,50ppb
387.5350952,386.4065552,387.8232422,385.0164795,385.9768677,388.8567505,385.7149353,279.7838135,279.9562378,281.0583191,277.8268433,273.0368652,275.8840027,274.6809998,B,Operator 2,50ppb
