Run1,CQD1,Run2,CQD2,Run3,CQD3,Run4,CQD4,Run5,CQD5,Run6,CQD6,Run7,CQD7,Batch,Operator,Concentration
654.4736328,714.4133301,653.2213745,695.7837524,659.4622803,718.4866333,654.8392334,727.9140625,654.7590332,721.9182129,656.3155518,720.6212769,657.7714233,728.0793457,B,Operator 2,50pM Pb
796.5783691,874.5180054,795.9186401,855.8704834,800.552063,883.045105,801.5118408,888.012146,797.291748,883.0379639,797.2289429,884.9700317,796.8670654,888.2434082,B,Operator 2,50pM Pb
684.9279785,746.9293823,683.2342529,721.5731201,680.9727783,751.03302,685.4740601,751.8621826,681.1578979,754.6077881,681.3600464,749.8001709,685.7051392,759.3980713,B,Operator 2,50pM Pb
58.90777969,64.67691803,59.6396637,61.95293427,59.78871155,64.99909973,59.37187195,64.95368195,58.86737442,64.16975403,59.07011795,64.92173004,59.23382187,65.74852753,B,Operator 2,50pM Pb
596.6608276,658.0443115,600.9788208,634.5545044,600.0903931,655.7479248,602.132019,663.6518555,598.3520508,661.8553467,598.6102295,656.5571289,599.187439,660.8502197,B,Operator 2,50pM Pb
712.8190918,780.4070435,709.4860229,752.6712646,712.1264038,781.1784058,711.7648926,786.3108521,709.616394,790.4364624,710.5734253,778.8666382,713.4329834,784.8916626,B,Operator 2,50pM Pb
307.1443176,334.962738,305.4266968,324.418396,305.9725037,335.0128479,306.8472595,335.8353577,305.8331299,337.1847839,307.4417419,338.3147888,308.0879211,338.383606,B,Operator 2,50pM Pb
584.6419678,641.5675049,588.8579712,622.1882935,587.3283691,645.828125,589.097168,647.4006958,583.8534546,646.1951294,589.4645996,644.1122437,587.8122559,645.6563721,B,Operator 2,50pM Pb
645.5270996,707.5030518,647.1381226,679.3668823,641.7892456,706.2520752,645.5147705,710.5009766,640.192627,709.2940674,642.3555908,707.2175903,643.3547363,711.3076172,B,Operator 2,50pM Pb
699.4421997,765.2133789,700.6271973,739.7631836,700.8100586,766.6390991,698.9179688,772.9894409,697.2769775,768.1246338,702.2075195,763.6286621,697.2976685,774.3030396,B,Operator 2,50pM Pb
117.5267639,128.3493195,117.6452713,123.4756088,118.3066406,127.6614838,117.624855,130.3236542,117.2480392,129.2770996,116.9688568,128.4410706,118.4947586,129.2598267,B,Operator 2,50pM Pb
764.4108276,842.0237427,769.3901367,823.7018433,767.3883057,845.6859131,769.8961792,852.7503052,766.406311,851.2332764,765.9102173,852.0348511,769.3823853,851.4575806,B,Operator 2,50pM Pb
528.46521,579.9711914,534.4268799,560.9519653,529.3354492,580.1776733,531.9779053,584.213623,527.0536499,584.3016968,530.1174927,585.437561,532.7870483,586.6091309,B,Operator 2,50pM Pb
140.2840424,152.7362366,141.7811737,147.3981781,139.8939514,152.0978851,140.4571075,154.4594574,138.0306396,153.3284607,141.0676727,152.8005676,139.9649658,152.5831451,B,Operator 2,50pM Pb
516.2263794,565.789856,520.7004395,546.7834473,519.3251343,562.7805176,518.2067871,569.9963989,516.6656494,569.7571411,517.7838135,570.3415527,519.6972656,572.06427,B,Operator 2,50pM Pb
569.8980713,628.7945557,575.0630493,598.5436401,571.1141968,627.7059326,573.9885864,629.9880371,572.7780762,631.7600098,572.1651611,629.4879761,575.6883545,633.4269409,B,Operator 2,50pM Pb
782.1817627,862.9290161,787.0700684,834.9403687,785.7427979,863.1190186,787.1766357,872.0532837,778.3441162,870.6474609,780.3001709,870.4395752,789.6376953,872.762207,B,Operator 2,50pM Pb
48.116745,53.03007889,48.49178314,50.98576736,48.14748383,52.9511795,48.14099503,53.54159927,48.4768486,52.50720978,48.35851669,52.32139587,48.08438492,52.95264816,B,Operator 2,50pM Pb
466.0055847,509.6588135,469.7278748,489.9588928,466.3016663,508.0127563,465.849884,511.724762,463.1161804,510.1624146,469.1436462,510.8078613,465.7892761,512.2757568,B,Operator 2,50pM Pb
610.5985107,676.3852539,616.8980713,650.7958374,615.3974609,670.2722168,615.7979736,676.9272461,616.0418091,677.949646,611.911438,678.0534058,616.1490479,677.4174194,B,Operator 2,50pM Pb
630.9589844,690.2260132,633.9742432,666.7433472,630.2122192,688.2131958,627.739563,693.979248,626.6170044,695.5303955,632.1821289,693.0236816,630.2483521,704.3754272,B,Operator 2,50pM Pb
541.9981079,596.2662964,548.1004028,574.9247437,546.2070313,593.6065674,544.7327881,599.071167,543.2158203,599.0144653,544.708313,596.8371582,545.605957,600.671936,B,Operator 2,50pM Pb
135.4270477,148.5345001,135.989212,141.7831268,135.4939575,148.0141754,135.6114502,150.0480194,134.6538544,147.9012604,135.4973907,147.150238,135.2751007,148.6939392,B,Operator 2,50pM Pb
190.1739349,210.0436096,191.177597,200.4927673,190.8341217,206.8578186,189.7651215,209.9203491,189.9407349,209.0551605,190.0899048,207.2657166,191.7637939,209.4580231,B,Operator 2,50pM Pb
49.51644516,54.22160339,49.8029747,52.61037827,49.16361237,54.31778336,49.38382339,55.27716446,48.82331085,53.38367844,49.0377655,54.62548447,49.39198685,54.64068604,B,Operator 2,50pM Pb
71.25393677,78.04790497,70.31630707,74.30857849,71.26313782,77.37984467,71.14852142,78.05747986,71.20783997,77.45098114,71.13587189,78.59152222,72.38623047,78.03866577,B,Operator 2,50pM Pb
260.0750427,291.0072021,263.2710876,277.778656,263.7800598,286.860199,264.7454529,290.5122986,265.4813538,289.5257874,263.1046448,290.7948608,262.4924927,289.7273865,B,Operator 2,50pM Pb
98.53197479,108.2610168,97.72438049,103.6548767,98.24040222,107.5283279,98.83605957,108.8008347,98.16873169,107.9225998,98.61513519,107.2325211,98.74588013,109.7491455,B,Operator 2,50pM Pb
161.194458,174.5930786,160.6587372,168.5522614,160.7535095,175.0221863,159.96698,176.6647186,159.5842743,176.6315002,161.3603516,175.5807343,161.5337219,174.379837,B,Operator 2,50pM Pb
57.13305664,62.26688766,57.23220825,60.33831406,58.39096451,62.39653397,58.30894852,62.72457504,58.49096298,63.15447235,57.66032028,63.15087509,58.89574432,64.52945709,B,Operator 2,50pM Pb
255.5592346,280.1323547,256.4782104,269.3228149,258.1947937,281.6815186,256.4923401,282.2510986,255.214447,280.0432739,257.346283,283.1859741,257.9721069,282.0010376,B,Operator 2,50pM Pb
754.449585,830.654541,753.9564819,805.5577393,753.7049561,832.0978394,751.9060669,838.9215698,750.7218018,834.6834106,754.132019,833.6501465,752.1616211,839.1473999,B,Operator 2,50pM Pb
113.2572479,124.2066956,112.3728027,119.4806747,114.2341385,123.5584335,113.961319,125.7534637,113.3223877,123.5812225,112.7454071,124.3248138,114.1302643,125.4359207,B,Operator 2,50pM Pb
403.040863,445.0958862,404.692688,425.5482788,407.0717468,443.9280396,405.7973328,444.6594238,402.8726196,444.8894043,406.4942627,443.7701721,404.4466858,445.4573669,B,Operator 2,50pM Pb
415.6653442,456.0325623,415.2345886,437.3966064,416.7862244,455.1289673,417.0529785,459.6518555,413.4709778,458.394928,417.3373108,456.7861023,417.1370239,458.286499,B,Operator 2,50pM Pb
500.6681213,551.3375854,505.0289001,531.9883423,502.1249084,551.9033813,506.488678,558.9177856,500.6645813,557.2373657,503.380127,553.6420288,502.1536865,555.6178589,B,Operator 2,50pM Pb
558.7518921,615.6838379,559.8535156,593.2457886,562.0155029,612.3474731,562.1383667,617.3411255,558.286499,613.5040894,560.2408447,614.6743774,559.2904663,618.9584351,B,Operator 2,50pM Pb
79.30769348,87.36079407,79.85047913,83.75692749,79.57620239,86.16098785,78.97750854,87.26486969,79.12561798,87.84861755,81.02819061,87.35195923,78.79193878,88.07314301,B,Operator 2,50pM Pb
734.2382813,812.2883911,738.0234375,786.90625,731.7851563,811.0576782,736.9295044,819.2590942,733.0549927,820.1040039,737.3452148,814.675415,737.3828735,817.7023926,B,Operator 2,50pM Pb
357.1254883,393.2455444,362.2631226,378.4745483,357.9195251,392.3251038,361.1409607,394.8660889,358.6015625,394.7669983,358.9107056,392.7460327,360.069458,393.8070374,B,Operator 2,50pM Pb
69.3184433,75.0480957,68.47055817,72.80435181,69.67773438,75.97187042,70.33088684,76.36459351,68.66727448,75.97551727,69.89205933,75.03614044,69.38095856,76.36513519,B,Operator 2,50pM Pb
218.7141571,238.2514496,217.6996613,230.8740234,218.423645,238.8933411,218.2274323,239.202774,217.7406006,238.9828339,216.6664124,239.942215,218.5476837,239.6965332,B,Operator 2,50pM Pb
131.8192444,141.6419678,131.3999481,138.3918152,132.0389862,141.432724,131.4054718,144.6903076,130.0316162,142.963913,131.7444763,143.4190979,132.141922,143.5740967,B,Operator 2,50pM Pb
477.8051147,524.5521851,479.7805786,505.152771,477.864624,520.9719238,478.1595154,528.7869873,476.0411682,526.383728,477.8754272,527.0717773,479.96875,529.1376953,B,Operator 2,50pM Pb
34.65518951,37.77119827,34.61632538,36.99610901,34.29619217,37.56111908,34.71718597,37.71854401,34.68723297,37.64147949,34.36484528,37.59086227,34.67552567,37.54679871,B,Operator 2,50pM Pb
225.6790771,244.2777863,224.2529907,237.1446228,223.578537,245.7160645,225.767334,245.9273834,223.7950134,245.3498077,224.4171295,245.4289093,225.6600037,246.2942657,B,Operator 2,50pM Pb
348.5694885,381.4123535,348.7801819,369.099762,346.7069092,379.3124695,349.4562683,384.7815552,349.2823792,380.9487915,349.2747192,382.4769897,352.1818542,385.5113525,B,Operator 2,50pM Pb
46.19062424,51.06822586,46.0749321,48.37158585,46.02877426,50.92118835,46.5538826,50.80209732,46.15018463,51.34537506,46.87787628,50.86059189,46.83517075,51.29470062,B,Operator 2,50pM Pb
303.1117249,326.3964844,299.8139954,316.7805176,300.2412109,326.8893127,302.1170349,332.7040405,299.4997864,329.7173767,297.6542358,329.3995972,302.5603943,331.8722839,B,Operator 2,50pM Pb
95.00476074,104.1971664,95.46561432,100.8569412,95.40631104,104.7057724,95.33675385,106.0069046,95.06852722,105.0712585,96.32313538,103.6876755,94.88256073,105.8712234,B,Operator 2,50pM Pb
173.2106934,186.8001709,173.4088135,180.8366089,172.1831055,186.7988129,173.9815826,189.784668,171.1685486,188.0080719,172.1525421,187.8161926,171.3691254,189.0359497,B,Operator 2,50pM Pb
451.8883057,498.1110229,456.0029907,479.0283813,452.5727234,493.1894226,453.188324,500.0306396,453.6738586,497.1733398,453.0389404,495.3475647,452.9986572,500.4171143,B,Operator 2,50pM Pb
288.8276978,316.6223145,290.2701416,306.653656,289.9004517,318.8383789,289.6047974,320.7874146,289.0902405,317.9975586,290.5545959,321.1733704,290.1204529,321.1798706,B,Operator 2,50pM Pb
183.8161163,201.9472504,185.7809753,193.330307,184.082901,202.3364105,184.5538025,201.9723816,185.4637756,201.9198456,184.2398376,202.6970978,184.1721344,203.2769318,B,Operator 2,50pM Pb
395.4011841,428.4298096,391.3685608,414.6260376,394.4757385,431.5115662,394.3900146,434.8778687,394.2505188,433.8657837,393.2531433,434.5452576,393.612793,434.0654297,B,Operator 2,50pM Pb
427.775177,468.4817505,433.0140076,452.6299744,431.1124878,470.3913269,426.4950562,472.3639526,427.0534363,470.0032349,427.5971985,470.1530151,432.9013367,471.419281,B,Operator 2,50pM Pb
164.4063263,181.9607391,167.8457031,176.1829376,166.4867554,181.0592804,164.4607544,183.5748901,165.775238,181.8097992,165.9332123,182.2241669,166.4048309,182.6544495,B,Operator 2,50pM Pb
67.04802704,74.20297241,67.47239685,70.62247467,66.29220581,71.95776367,67.32211304,74.42552948,66.50283051,72.60736084,66.87123871,73.80684662,67.26783752,73.15551758,B,Operator 2,50pM Pb
318.6585693,348.1391602,318.8067932,334.8453979,318.5160217,344.98703,315.1924133,351.0661011,319.970459,349.0909119,317.4292297,347.8445435,319.1941528,349.3774414,B,Operator 2,50pM Pb
230.8980408,254.1485138,232.4403229,245.000473,231.3520813,252.9735565,234.175827,255.0736084,230.8236389,255.1863556,232.7323914,253.0234528,231.9642944,255.0837097,B,Operator 2,50pM Pb
82.2912674,89.3159256,82.67444611,87.40589905,82.4276886,88.57062531,82.47438049,90.99481964,81.6005249,90.45993042,82.50139618,90.41133881,82.68539429,89.96244049,B,Operator 2,50pM Pb
144.5743866,157.5583954,145.4272614,152.6457825,143.7043304,158.1768188,144.2404633,159.5423279,144.3121643,157.390625,145.2167511,159.3741913,145.0553894,157.2092743,B,Operator 2,50pM Pb
155.5469055,169.5526581,157.1316528,165.1447144,156.1631012,169.9082336,156.1940308,171.7855377,157.6870575,169.9263763,156.1708984,171.094986,154.9871674,172.7074127,B,Operator 2,50pM Pb
442.4857483,481.730835,442.3316956,465.4508362,440.8613586,480.8360596,441.5004272,486.271759,440.1756592,487.2123413,440.4465027,484.2991333,441.6994324,483.3032532,B,Operator 2,50pM Pb
41.7617836,45.91463852,41.52831268,43.03924942,41.59033203,45.33515549,41.91062546,45.71885681,41.55300903,45.19816971,41.45903778,45.92531586,42.08943558,45.69000626,B,Operator 2,50pM Pb
491.8937988,539.6396484,493.3207092,521.90802,494.4411316,540.475708,493.2056885,541.243042,492.3209229,542.0889893,492.2343445,540.6710205,491.4047546,543.8481445,B,Operator 2,50pM Pb
85.11472321,92.03326416,85.91096497,91.30957794,85.1473999,93.13115692,86.55974579,94.59601593,86.03186798,94.06949615,84.64542389,95.00083923,86.31637573,94.74188995,B,Operator 2,50pM Pb
205.6437836,221.4800873,204.3145447,214.5210876,202.8989868,223.3570709,204.0740509,223.8443909,204.4880676,224.5672607,204.852005,223.8631744,202.3653717,223.4915161,B,Operator 2,50pM Pb
88.49190521,96.81797791,89.25084686,93.72501373,88.21052551,95.79886627,88.41600037,97.44051361,88.34744263,96.98351288,88.05460358,97.81089783,88.31645203,96.72908783,B,Operator 2,50pM Pb
199.853302,217.9461212,197.8467255,205.7861633,198.6499176,215.5007019,196.5075531,218.6942444,197.0124512,216.4156494,198.1659698,216.249649,197.4007721,217.7431641,B,Operator 2,50pM Pb
383.1255798,414.2450867,381.0018005,401.5178223,380.6488342,418.2727661,382.617981,420.5731812,382.1264343,418.2150269,379.8835754,422.5295715,383.0760193,421.1378784,B,Operator 2,50pM Pb
55.0178299,61.02649689,56.12585831,58.71075439,55.55891037,60.21828842,56.3759613,61.68487167,55.04357147,59.83281708,55.79445648,60.89303589,56.79929733,61.49498367,B,Operator 2,50pM Pb
335.441864,369.2433777,338.8126831,356.3439026,338.8196106,370.1392517,339.9715576,374.3474121,338.8170776,371.4593201,338.8276367,372.3276978,341.0756836,372.2528076,B,Operator 2,50pM Pb
372.9329224,406.5013428,371.2405396,392.1273804,372.9337463,405.5187683,371.1078186,410.9885559,369.1805725,406.2850342,371.8965149,403.8332214,371.0333557,406.5296021,B,Operator 2,50pM Pb
250.0507813,270.9630737,248.7485504,261.7958679,249.7016907,270.3164368,249.6188049,272.8949585,249.1018066,271.6999207,248.1365051,270.2944031,250.0190735,274.410675,B,Operator 2,50pM Pb
77.4653244,83.90791321,77.34236908,80.83766937,77.42809296,83.6067276,76.9323349,85.26143646,77.08487701,83.87185669,77.29521179,84.54488373,77.40046692,85.37985229,B,Operator 2,50pM Pb
330.6056213,361.5837708,329.7073975,345.6891479,327.1817932,359.800354,328.9041443,362.6959229,328.1706238,362.0384521,330.6054993,362.0856323,329.7992249,363.4258423,B,Operator 2,50pM Pb
53.37959671,58.70366287,54.0585556,57.33312225,53.19260406,58.63653183,53.96915817,58.92884827,54.42645264,59.73242569,53.69347,59.67044449,53.91991043,59.87150955,B,Operator 2,50pM Pb
780.0095215,950.3794556,774.3381348,952.2125244,778.1162109,945.6401367,783.7670898,932.3707886,776.8687744,920.9866333,782.7485962,938.1549072,780.3191528,944.0253296,B,Operator 2,5nM Pb
759.786438,931.5019531,764.3683472,927.0521851,764.3140259,923.5371094,768.2041016,918.0823364,758.0870361,907.5386353,761.3320923,917.1536255,764.4248657,929.5197754,B,Operator 2,5nM Pb
771.8568726,944.7349854,770.397644,947.2019653,774.6036987,935.0344238,778.980957,927.9140015,770.2254028,921.0452881,773.4359741,930.9159546,771.5925903,939.9752197,B,Operator 2,5nM Pb
783.7999878,963.4630737,780.270874,959.2941284,783.8497314,954.5114136,790.0534668,943.2408447,784.6182861,935.6350098,782.9584351,951.3054199,786.7365112,957.7541504,B,Operator 2,5nM Pb
775.59021,947.4382935,774.9571533,948.9324951,781.9649658,943.9820557,779.677063,935.9822388,776.0244141,926.8548584,779.0767212,938.3305054,776.390686,944.0188599,B,Operator 2,5nM Pb
741.5428467,907.8963623,741.1427002,908.651123,742.6641235,907.151123,751.1950073,892.3490601,742.4202271,879.9274292,744.6928101,892.8748169,748.4245605,905.8288574,B,Operator 2,5nM Pb
783.8835449,959.772644,783.4540405,958.0054321,781.4335327,951.3959351,787.6863403,945.3197021,779.3562012,938.1385498,785.9904175,947.163269,777.6582031,954.9659424,B,Operator 2,5nM Pb
779.7943115,961.0289307,775.5900879,956.5838013,783.4387207,952.9113159,783.4776611,944.8415527,778.432312,929.0316772,779.5137939,943.7944336,775.8729248,949.4812012,B,Operator 2,5nM Pb
767.4915771,940.552002,765.3804932,933.8815308,766.9119873,932.9030762,774.9545288,920.3047485,765.2247314,910.4570923,765.8126221,928.906311,769.8154297,936.6901855,B,Operator 2,5nM Pb
783.2619629,959.9102173,779.8200073,953.034729,784.6117554,949.4178467,790.3339233,941.0581665,779.2808838,929.1116333,783.6869507,943.7902222,776.8510132,953.4578247,B,Operator 2,5nM Pb
784.4517822,957.1669922,783.31604,957.4529419,782.5287476,949.4208984,786.3678589,944.1436768,780.3147583,929.8980103,777.8207397,947.4266968,780.3161621,954.7531128,B,Operator 2,5nM Pb
735.0424805,896.0864258,738.6819458,897.7852783,740.1244507,894.9622192,742.1309204,886.7380981,736.8356323,874.6912231,740.1400146,887.5494995,741.361145,896.5006104,B,Operator 2,5nM Pb
761.090332,937.3848267,757.2944336,932.2889404,763.8099976,924.8466797,765.7696533,923.8168335,762.7307739,913.4835205,761.3081665,921.2814331,756.4807739,931.2520752,B,Operator 2,5nM Pb
774.1713867,956.0379028,772.1594238,951.9106445,777.8821411,947.3893433,779.1814575,937.9926758,774.5644531,927.0125122,773.2695923,937.7144775,771.0043945,939.5551147,B,Operator 2,5nM Pb
780.2472534,958.0927734,779.4140015,951.7652588,784.5497437,948.7428589,785.4628296,938.3834839,781.2456665,927.9547119,784.0681152,943.5097046,776.5319214,951.0130005,B,Operator 2,5nM Pb
751.2247925,917.8008423,747.4243164,918.2764893,752.3953247,910.6654663,759.6183472,906.6295776,751.6343994,891.7965698,751.1535645,904.6278687,756.2909546,915.2514038,B,Operator 2,5nM Pb
769.1449585,950.3856812,770.5072021,947.4767456,773.3043823,939.2260132,773.9741821,930.791687,768.750061,917.6470337,763.633606,930.4492798,770.1989746,937.7044067,B,Operator 2,5nM Pb
782.0772705,960.4205322,779.2791138,957.6412964,780.774231,953.7746582,786.0443726,946.6122437,782.5797729,924.1990967,782.3991089,946.4152832,777.6785889,951.8852539,B,Operator 2,5nM Pb
720.3213501,881.0440674,722.1628418,876.3771362,724.3337402,873.156189,724.7456055,860.274292,720.7601929,856.151001,720.1687622,863.0251465,721.8685303,872.9915161,B,Operator 2,5nM Pb
777.9266357,954.7409058,776.2161255,954.0745239,780.4822388,950.9950562,781.2956543,940.161438,771.5684204,930.8705444,772.380188,940.4104004,773.8308716,949.0426636,B,Operator 2,5nM Pb
780.111084,961.454834,780.5621338,958.0322876,783.5848999,953.5988159,787.9818115,947.5900269,780.7189941,932.2245483,781.053894,944.7351074,782.3845215,953.9459229,B,Operator 2,5nM Pb
758.1503296,925.9176025,757.8274536,923.0861816,759.909729,918.7804565,762.3840942,908.609436,756.7496338,896.7650757,756.6472168,914.3320923,759.3682251,919.630249,B,Operator 2,5nM Pb
761.4296265,941.572998,764.9747925,940.4666748,770.1889648,934.6692505,772.3578491,926.5123901,764.5021362,917.456665,765.1724854,927.4250488,761.6298828,935.8122559,B,Operator 2,5nM Pb
731.7536011,890.8104858,728.987854,884.5626221,729.5070801,882.5795288,733.8253174,868.4320068,732.3656006,864.7183228,732.3952026,877.4794312,730.9522705,884.9775391,B,Operator 2,5nM Pb
701.7178955,854.4200439,701.7666016,853.1639404,703.2507935,853.5930786,706.6464233,842.1373291,700.8974609,829.4221191,701.1891479,842.5214844,702.1005859,848.6112671,B,Operator 2,5nM Pb
712.5450439,867.8736572,713.8358154,866.416687,714.4440308,864.4985352,716.3619385,851.3833008,712.5432739,846.4620972,713.3776245,853.4041748,713.3317261,862.7628174,B,Operator 2,5nM Pb
660.5108643,797.4658813,656.7452393,802.1390991,660.6120605,795.5414429,664.0152588,787.0387573,655.5189819,781.3305054,656.6685181,791.289856,658.4468384,795.8165894,B,Operator 2,5nM Pb
755.3596191,933.991333,748.1239624,923.5609741,757.2514038,925.8400269,760.2775879,913.3361816,751.5177612,898.8093262,749.6785278,913.0435181,754.59375,925.1437378,B,Operator 2,5nM Pb
731.6749878,903.1675415,729.979187,899.5545654,734.4575806,890.8101196,733.7199707,888.3765259,731.2843628,876.2155151,726.5158691,886.3737183,728.847229,892.2012329,B,Operator 2,5nM Pb
695.430603,839.4042358,690.6870728,837.2103271,692.1516113,840.1116943,695.8441162,829.9052124,690.4776611,820.7698364,691.5523682,832.5010376,695.0807495,837.9760742,B,Operator 2,5nM Pb
738.1938477,912.340332,736.2288208,905.0865479,741.4651489,904.9589233,743.1181641,894.7805786,736.6585693,884.1392822,737.3242798,896.0004883,736.5741577,904.3240356,B,Operator 2,5nM Pb
670.7736206,812.6365356,661.897583,811.4658203,668.769104,812.5715942,671.8054199,804.6466675,665.8133545,794.1942139,663.9573364,806.3487549,670.2423096,810.8095703,B,Operator 2,5nM Pb
716.4155273,894.6344604,719.9641113,889.965332,724.6948853,884.7259521,726.9782104,877.2449341,720.7483521,864.8581543,721.9025879,875.5011597,720.1806641,887.3276978,B,Operator 2,5nM Pb
743.0024414,918.1124268,745.1252441,920.1904297,750.1386719,908.5114136,753.1228027,909.7106323,744.0310669,892.3950195,743.3146362,903.4417114,743.7324219,917.4520264,B,Operator 2,5nM Pb
602.4458618,725.6373901,597.442627,726.6782837,598.9220581,725.6337891,601.0654907,715.6100464,596.3198242,712.4646606,600.4785156,716.3572998,599.3565674,724.0389404,B,Operator 2,5nM Pb
647.1271973,786.1244507,646.7925415,779.7150879,646.3792725,780.0149536,652.456543,776.7539063,648.7658691,766.7192993,649.1013184,780.5263062,649.2974243,785.8865967,B,Operator 2,5nM Pb
681.020874,829.7237549,683.0505371,824.5874634,685.5386963,824.7432251,687.381958,820.4457397,681.692688,808.46875,683.6001587,820.4501343,682.3150635,826.3088379,B,Operator 2,5nM Pb
586.4342041,711.9456177,586.2180176,712.5992432,585.9186401,711.1075439,587.9671631,702.4592896,589.7396851,694.3530273,586.7246094,703.0945435,588.0184326,707.619873,B,Operator 2,5nM Pb
705.789856,879.7948608,705.7681885,875.5233154,709.4456177,867.8419189,712.8216553,862.3983765,707.7962646,847.1870117,704.4959717,859.6705322,708.5974121,869.9735107,B,Operator 2,5nM Pb
610.9935913,737.8361206,612.3251343,742.8280029,609.8678589,740.84375,614.9382935,731.2748413,609.4882202,723.197876,612.6271973,729.1971436,612.8726196,738.0180664,B,Operator 2,5nM Pb
53.60053253,63.456707,53.60483551,63.80261612,54.59708405,64.87033844,53.97465134,63.75694275,53.12638092,63.70409012,54.39444351,63.6468544,54.09450531,64.96437836,B,Operator 2,5nM Pb
533.9354858,646.7057495,535.7070313,650.694458,536.6964722,646.4020996,540.7251587,641.1711426,537.1950073,630.3103027,536.8710327,640.1104126,535.9026489,651.0236206,B,Operator 2,5nM Pb
640.7192383,772.710022,633.9775391,769.026062,633.2149048,767.762085,639.0021973,760.3908081,631.2637329,749.2425537,636.1610718,762.2546997,636.7130127,769.8528442,B,Operator 2,5nM Pb
277.4008179,330.9415283,276.2532349,332.4797058,275.5976868,331.4091492,275.4822998,326.3583374,275.7792053,324.3964233,276.1376953,328.5174255,274.9184875,330.8674011,B,Operator 2,5nM Pb
527.2335205,634.9544067,523.4540405,635.0136108,527.3034668,635.2550049,526.3908081,629.1826782,522.5749512,622.2114258,526.7498169,628.0444946,525.9811401,634.7581787,B,Operator 2,5nM Pb
572.9385376,697.6524048,575.3219604,699.0093994,576.0717163,694.9378052,575.3883057,684.958252,574.7352295,678.1097412,576.3253784,693.3345947,574.7380371,694.9953613,B,Operator 2,5nM Pb
622.8560181,759.5801392,623.5219727,755.0982666,625.7579346,757.5799561,628.0366211,746.6031494,623.2041016,739.1142578,625.7799683,747.3972778,626.1802368,759.3002319,B,Operator 2,5nM Pb
106.3278122,126.287384,105.8050308,127.0925217,106.1813965,127.7237244,106.6601181,125.1027145,106.906311,123.9538879,107.4714737,124.9694977,106.32444,127.4641724,B,Operator 2,5nM Pb
678.913147,842.6470337,680.3252563,840.0775757,680.315979,836.8515015,685.8233643,831.5968018,677.7711182,819.3790894,677.296936,826.6345825,680.8388062,831.0705566,B,Operator 2,5nM Pb
477.3242188,574.0881958,471.0358276,575.572998,474.2515869,573.3293457,476.8226013,570.0440063,473.6288147,560.4898071,475.2833252,567.4599609,477.715271,570.8284302,B,Operator 2,5nM Pb
126.4622192,151.9249268,125.9245605,151.5254669,127.000618,151.1758575,127.4449387,149.8522034,125.865799,147.5068512,127.4310684,150.5823059,126.866478,151.6287231,B,Operator 2,5nM Pb
464.0339966,561.492981,462.3942871,558.2458496,462.6552429,558.668396,468.3037109,556.0101318,464.76297,547.9267578,463.7589417,555.7183228,463.8330078,557.3735352,B,Operator 2,5nM Pb
512.7079468,618.0291748,513.6324463,619.5348511,512.5482178,617.5769653,515.0621948,611.9053345,511.6275635,599.7363892,513.5001831,608.8460693,514.5280762,617.9196167,B,Operator 2,5nM Pb
693.0351563,862.553772,691.9020386,854.7460327,697.5101318,855.5371094,698.9436646,847.0491943,694.9595947,836.8815918,690.4197998,845.0479736,691.4962769,855.3509521,B,Operator 2,5nM Pb
43.71923828,52.07884598,43.65160751,52.85625076,43.99011612,52.01208115,43.36180115,51.33438873,43.76922226,51.03943634,44.50373459,52.25577927,44.42271805,51.69413757,B,Operator 2,5nM Pb
417.4153137,503.3430481,416.2333984,506.5619202,417.0785522,500.7683105,419.6376648,497.6759949,416.8578186,492.5932617,419.7915649,498.9848633,417.9164429,502.8356934,B,Operator 2,5nM Pb
551.3435059,661.6326904,551.78302,662.565979,548.3014526,661.5765381,554.2683105,659.2909546,545.2286987,649.6290283,550.9451904,654.9815063,551.4776001,666.9978638,B,Operator 2,5nM Pb
564.3193359,682.2209473,565.0168457,682.6781616,564.0629272,681.0167236,568.0292358,675.2533569,562.0111694,666.1801758,562.8275146,676.0213013,565.081543,679.6546631,B,Operator 2,5nM Pb
488.717926,588.2803955,486.0685425,589.7219238,488.7053223,588.5403442,490.5117493,583.3768311,484.805481,573.6461182,488.8470154,582.6339111,489.2681885,583.8265381,B,Operator 2,5nM Pb
123.1389008,146.6058044,123.2861938,147.3855896,122.3680344,147.5205078,123.2999649,146.5757446,121.7765274,142.7033234,122.734314,144.3682098,123.3255081,146.0364532,B,Operator 2,5nM Pb
172.7525787,207.4050598,170.6394501,205.1207275,170.9466095,206.8158722,171.5434723,204.6139526,170.5479889,199.975647,171.9395599,202.5348816,171.3280182,206.1132355,B,Operator 2,5nM Pb
45.65237427,53.53087234,45.11059952,53.81200027,45.05286789,53.95798874,45.35847092,53.1603241,45.55593109,53.06016541,45.64474869,53.15406418,45.33798981,53.61684799,B,Operator 2,5nM Pb
64.35772705,76.83437347,64.24019623,77.12078094,64.47840118,77.84729767,65.59980774,76.15288544,63.92928314,75.5246048,64.33589935,76.67544556,64.17627716,76.92308044,B,Operator 2,5nM Pb
236.7823639,284.4032288,236.5518036,283.9301147,238.746521,284.1865845,237.9434357,280.2489014,236.2185669,278.4738159,237.6501617,282.4692993,237.692627,284.5911255,B,Operator 2,5nM Pb
