,Run1_10ppb_D1,Run2_10ppb_D1,Run3_10ppb_D1,Run4_10ppb_D1,Run5_10ppb_D1,Run6_10ppb_D1,Run7_10ppb_D1,CQD1_10ppb_D1,CQD2_10ppb_D1,CQD3_10ppb_D1,CQD4_10ppb_D1,CQD5_10ppb_D1,CQD6_10ppb_D1,CQD7_10ppb_D1,Run1_1ppb_D1,Run2_1ppb_D1,Run3_1ppb_D1,Run4_1ppb_D1,Run5_1ppb_D1,Run6_1ppb_D1,Run7_1ppb_D1,CQD1_1ppb_D1,CQD2_1ppb_D1,CQD3_1ppb_D1,CQD4_1ppb_D1,CQD5_1ppb_D1,CQD6_1ppb_D1,CQD7_1ppb_D1,Run1_20ppb_D1,Run2_20ppb_D1,Run3_20ppb_D1,Run4_20ppb_D1,Run5_20ppb_D1,Run6_20ppb_D1,Run7_20ppb_D1,CQD1_20ppb_D1,CQD2_20ppb_D1,CQD3_20ppb_D1,CQD4_20ppb_D1,CQD5_20ppb_D1,CQD6_20ppb_D1,CQD7_20ppb_D1,Run1_500ppb_D1,Run2_500ppb_D1,Run3_500ppb_D1,Run4_500ppb_D1,Run5_500ppb_D1,Run6_500ppb_D1,Run7_500ppb_D1,CQD1_500ppb_D1,CQD2_500ppb_D1,CQD3_500ppb_D1,CQD4_500ppb_D1,CQD5_500ppb_D1,CQD6_500ppb_D1,CQD7_500ppb_D1,Run1_50ppb_D1,Run2_50ppb_D1,Run3_50ppb_D1,Run4_50ppb_D1,Run5_50ppb_D1,Run6_50ppb_D1,Run7_50ppb_D1,CQD1_50ppb_D1,CQD2_50ppb_D1,CQD3_50ppb_D1,CQD4_50ppb_D1,CQD5_50ppb_D1,CQD6_50ppb_D1,CQD7_50ppb_D1,Run1_10ppb_D2,Run2_10ppb_D2,Run3_10ppb_D2,Run4_10ppb_D2,Run5_10ppb_D2,Run6_10ppb_D2,Run7_10ppb_D2,CQD1_10ppb_D2,CQD2_10ppb_D2,CQD3_10ppb_D2,CQD4_10ppb_D2,CQD5_10ppb_D2,CQD6_10ppb_D2,CQD7_10ppb_D2,Run1_1ppb_D2,Run2_1ppb_D2,Run3_1ppb_D2,Run4_1ppb_D2,Run5_1ppb_D2,Run6_1ppb_D2,Run7_1ppb_D2,CQD1_1ppb_D2,CQD2_1ppb_D2,CQD3_1ppb_D2,CQD4_1ppb_D2,CQD5_1ppb_D2,CQD6_1ppb_D2,CQD7_1ppb_D2,Run1_20ppb_D2,Run2_20ppb_D2,Run3_20ppb_D2,Run4_20ppb_D2,Run5_20ppb_D2,Run6_20ppb_D2,Run7_20ppb_D2,CQD1_20ppb_D2,CQD2_20ppb_D2,CQD3_20ppb_D2,CQD4_20ppb_D2,CQD5_20ppb_D2,CQD6_20ppb_D2,CQD7_20ppb_D2,Run1_500ppb_D2,Run2_500ppb_D2,Run3_500ppb_D2,Run4_500ppb_D2,Run5_500ppb_D2,Run6_500ppb_D2,Run7_500ppb_D2,CQD1_500ppb_D2,CQD2_500ppb_D2,CQD3_500ppb_D2,CQD4_500ppb_D2,CQD5_500ppb_D2,CQD6_500ppb_D2,CQD7_500ppb_D2,Run1_50ppb_D2,Run2_50ppb_D2,Run3_50ppb_D2,Run4_50ppb_D2,Run5_50ppb_D2,Run6_50ppb_D2,Run7_50ppb_D2,CQD1_50ppb_D2,CQD2_50ppb_D2,CQD3_50ppb_D2,CQD4_50ppb_D2,CQD5_50ppb_D2,CQD6_50ppb_D2,CQD7_50ppb_D2,Run1_10ppb_D3,Run2_10ppb_D3,Run3_10ppb_D3,Run4_10ppb_D3,Run5_10ppb_D3,Run6_10ppb_D3,Run7_10ppb_D3,CQD1_10ppb_D3,CQD2_10ppb_D3,CQD3_10ppb_D3,CQD4_10ppb_D3,CQD5_10ppb_D3,CQD6_10ppb_D3,CQD7_10ppb_D3,Run1_1ppb_D3,Run2_1ppb_D3,Run3_1ppb_D3,Run4_1ppb_D3,Run5_1ppb_D3,Run6_1ppb_D3,Run7_1ppb_D3,CQD1_1ppb_D3,CQD2_1ppb_D3,CQD3_1ppb_D3,CQD4_1ppb_D3,CQD5_1ppb_D3,CQD6_1ppb_D3,CQD7_1ppb_D3,Run1_20ppb_D3,Run2_20ppb_D3,Run3_20ppb_D3,Run4_20ppb_D3,Run5_20ppb_D3,Run6_20ppb_D3,Run7_20ppb_D3,CQD1_20ppb_D3,CQD2_20ppb_D3,CQD3_20ppb_D3,CQD4_20ppb_D3,CQD5_20ppb_D3,CQD6_20ppb_D3,CQD7_20ppb_D3,Run1_500ppb_D3,Run2_500ppb_D3,Run3_500ppb_D3,Run4_500ppb_D3,Run5_500ppb_D3,Run6_500ppb_D3,Run7_500ppb_D3,CQD1_500ppb_D3,CQD2_500ppb_D3,CQD3_500ppb_D3,CQD4_500ppb_D3,CQD5_500ppb_D3,CQD6_500ppb_D3,CQD7_500ppb_D3,Run1_50ppb_D3,Run2_50ppb_D3,Run3_50ppb_D3,Run4_50ppb_D3,Run5_50ppb_D3,Run6_50ppb_D3,Run7_50ppb_D3,CQD1_50ppb_D3,CQD2_50ppb_D3,CQD3_50ppb_D3,CQD4_50ppb_D3,CQD5_50ppb_D3,CQD6_50ppb_D3,CQD7_50ppb_D3,Run1_10ppb_D4,Run2_10ppb_D4,Run3_10ppb_D4,Run4_10ppb_D4,Run5_10ppb_D4,Run6_10ppb_D4,Run7_10ppb_D4,CQD1_10ppb_D4,CQD2_10ppb_D4,CQD3_10ppb_D4,CQD4_10ppb_D4,CQD5_10ppb_D4,CQD6_10ppb_D4,CQD7_10ppb_D4,Run1_1ppb_D4,Run2_1ppb_D4,Run3_1ppb_D4,Run4_1ppb_D4,Run5_1ppb_D4,Run6_1ppb_D4,Run7_1ppb_D4,CQD1_1ppb_D4,CQD2_1ppb_D4,CQD3_1ppb_D4,CQD4_1ppb_D4,CQD5_1ppb_D4,CQD6_1ppb_D4,CQD7_1ppb_D4,Run1_20ppb_D4,Run2_20ppb_D4,Run3_20ppb_D4,Run4_20ppb_D4,Run5_20ppb_D4,Run6_20ppb_D4,Run7_20ppb_D4,CQD1_20ppb_D4,CQD2_20ppb_D4,CQD3_20ppb_D4,CQD4_20ppb_D4,CQD5_20ppb_D4,CQD6_20ppb_D4,CQD7_20ppb_D4,Run1_500ppb_D4,Run2_500ppb_D4,Run3_500ppb_D4,Run4_500ppb_D4,Run5_500ppb_D4,Run6_500ppb_D4,Run7_500ppb_D4,CQD1_500ppb_D4,CQD2_500ppb_D4,CQD3_500ppb_D4,CQD4_500ppb_D4,CQD5_500ppb_D4,CQD6_500ppb_D4,CQD7_500ppb_D4,Run1_50ppb_D4,Run2_50ppb_D4,Run3_50ppb_D4,Run4_50ppb_D4,Run5_50ppb_D4,Run6_50ppb_D4,Run7_50ppb_D4,CQD1_50ppb_D4,CQD2_50ppb_D4,CQD3_50ppb_D4,CQD4_50ppb_D4,CQD5_50ppb_D4,CQD6_50ppb_D4,CQD7_50ppb_D4,Run1_10ppb_D5,Run2_10ppb_D5,Run3_10ppb_D5,Run4_10ppb_D5,Run5_10ppb_D5,Run6_10ppb_D5,Run7_10ppb_D5,CQD1_10ppb_D5,CQD2_10ppb_D5,CQD3_10ppb_D5,CQD4_10ppb_D5,CQD5_10ppb_D5,CQD6_10ppb_D5,CQD7_10ppb_D5,Run1_1ppb_D5,Run2_1ppb_D5,Run3_1ppb_D5,Run4_1ppb_D5,Run5_1ppb_D5,Run6_1ppb_D5,Run7_1ppb_D5,CQD1_1ppb_D5,CQD2_1ppb_D5,CQD3_1ppb_D5,CQD4_1ppb_D5,CQD5_1ppb_D5,CQD6_1ppb_D5,CQD7_1ppb_D5,Run1_20ppb_D5,Run2_20ppb_D5,Run3_20ppb_D5,Run4_20ppb_D5,Run5_20ppb_D5,Run6_20ppb_D5,Run7_20ppb_D5,CQD1_20ppb_D5,CQD2_20ppb_D5,CQD3_20ppb_D5,CQD4_20ppb_D5,CQD5_20ppb_D5,CQD6_20ppb_D5,CQD7_20ppb_D5,Run1_500ppb_D5,Run2_500ppb_D5,Run3_500ppb_D5,Run4_500ppb_D5,Run5_500ppb_D5,Run6_500ppb_D5,Run7_500ppb_D5,CQD1_500ppb_D5,CQD2_500ppb_D5,CQD3_500ppb_D5,CQD4_500ppb_D5,CQD5_500ppb_D5,CQD6_500ppb_D5,CQD7_500ppb_D5,Run1_50ppb_D5,Run2_50ppb_D5,Run3_50ppb_D5,Run4_50ppb_D5,Run5_50ppb_D5,Run6_50ppb_D5,Run7_50ppb_D5,CQD1_50ppb_D5,CQD2_50ppb_D5,CQD3_50ppb_D5,CQD4_50ppb_D5,CQD5_50ppb_D5,CQD6_50ppb_D5,CQD7_50ppb_D5
40,107.5142899,105.5157318,105.174942,108.2671204,107.7313614,109.0844498,109.3694229,125.3153992,126.8874588,125.9597244,125.651123,124.3193741,125.8631058,125.8706131,118.0421906,118.7913589,118.7191849,118.3626099,118.8453751,119.3686447,120.2383347,130.3525696,131.0189819,129.6327667,130.011734,129.2674103,131.2576447,130.3287048,86.80168152,85.99263,87.35436249,86.87739563,87.78796387,87.98047638,88.69142151,125.3153992,126.8874588,125.9597244,125.651123,124.3193741,125.8631058,125.8706131,30.38086891,30.59300232,31.06940651,30.51889992,31.23641586,31.20954132,31.23351288,125.3153992,126.8874588,125.9597244,125.651123,124.3193741,125.8631058,125.8706131,75.05020905,75.00391388,78.62044525,77.51469421,77.8857193,78.75792694,79.16101837,135.6677856,137.6782074,134.6624451,136.2543488,135.1637115,136.9729156,134.9945679,111.4121704,110.8288193,108.9039078,110.7114868,110.3996124,110.6118851,110.1264267,130.1003876,129.4731598,129.0327454,129.5962982,129.3489685,128.5462036,129.5364227,118.8912506,118.3057709,119.5604706,117.9746246,117.7122574,119.7731247,118.4492569,128.7998657,129.3604279,129.7292328,129.7198334,129.1869659,129.5140076,130.1608582,89.15123749,88.38345337,88.58982849,88.03678131,89.69597626,88.74188232,88.99595642,130.1003876,129.4731598,129.0327454,129.5962982,129.3489685,128.5462036,129.5364227,32.5968399,32.40449905,31.87693596,32.15299988,31.873312,31.86658096,32.06472015,130.1003876,129.4731598,129.0327454,129.5962982,129.3489685,128.5462036,129.5364227,94.05010986,92.60161591,93.33628845,94.28444672,93.42465973,94.04398346,93.75337982,135.1290131,135.5128326,135.9023438,134.9880371,133.6596832,133.4253693,135.9659424,112.3317261,111.2125092,110.7678223,109.5740585,110.2473602,110.5318222,110.808609,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,120.0978928,119.1576996,118.5950775,119.9346161,120.2550049,118.5822296,120.6870117,129.4163971,129.2086182,130.3465271,131.340744,129.0657196,131.0106812,129.9167328,90.83460999,90.72932434,91.37403107,90.86563873,90.09325409,90.14028931,89.84880829,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,32.2616539,32.96858215,31.97909927,32.34363174,31.83298111,31.73841095,32.5992775,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,114.7082977,116.0109482,116.2879944,114.7201843,115.3589401,115.1195374,114.6547775,134.8046265,134.8406372,134.6633453,132.9851379,133.0118408,134.615387,132.7501984,112.3317261,111.2125092,110.7678223,109.5740585,110.2473602,110.5318222,110.808609,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,138.844101,138.5146637,137.8077087,137.7068176,138.2553558,137.7843781,136.3976593,152.2584076,151.9471588,151.0041046,150.5149078,151.177124,149.7094269,147.8957367,90.83460999,90.72932434,91.37403107,90.86563873,90.09325409,90.14028931,89.84880829,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,32.2616539,32.96858215,31.97909927,32.34363174,31.83298111,31.73841095,32.5992775,128.7393494,128.7870331,130.1022034,128.6905365,129.9743805,130.1478882,128.3451385,113.4309235,114.7243195,113.3957291,113.4285202,114.7219543,113.327034,115.4465561,132.8059998,132.1860352,133.4076538,133.291214,132.4942932,131.9363098,130.7480774,111.3968887,112.4458542,112.7752075,113.2550201,112.9101181,112.7441177,112.3016205,127.2668533,128.8256073,128.3033142,128.6262817,127.7554779,129.5169983,127.6902542,116.1110153,115.982872,116.9331665,116.4477844,115.9771042,116.0266113,116.573082,128.3133545,128.4629211,128.2489777,128.1723328,127.5027847,127.730278,128.0639801,94.2101059,95.27362823,95.09443665,95.14089203,94.04238892,93.69728851,95.21766663,127.2668533,128.8256073,128.3033142,128.6262817,127.7554779,129.5169983,127.6902542,33.33496857,33.98363495,33.06159973,32.62935257,32.70421219,32.72647858,32.3613472,127.2668533,128.8256073,128.3033142,128.6262817,127.7554779,129.5169983,127.6902542,119.3722839,118.764473,119.1390686,117.2929916,117.6602859,117.5923691,117.6331558,133.2714539,134.7839661,134.3474426,133.4101257,135.2716064,133.0479126,134.1305237
41,121.2776489,121.0355148,123.1104889,122.629982,123.4569778,125.5838699,125.158432,144.2527313,143.1644135,145.0716705,144.6291962,145.1610413,144.4907074,144.1882629,134.8955841,134.9237823,134.861496,136.2680206,136.2720642,136.0161591,137.3125305,150.2904663,150.0714874,149.732132,147.9219666,149.8750153,149.4191132,150.5417023,100.476326,99.49593353,98.77204895,98.67098999,99.82526398,100.6985016,100.9654388,144.2527313,143.1644135,145.0716705,144.6291962,145.1610413,144.4907074,144.1882629,33.45817184,33.94727707,33.47248459,34.10140991,33.72515869,34.30583572,34.01056671,144.2527313,143.1644135,145.0716705,144.6291962,145.1610413,144.4907074,144.1882629,84.52310944,86.42821503,88.7828598,87.79837036,88.2598114,89.57794952,90.19896698,155.4627075,154.7811127,156.4775543,156.3087463,154.9287262,155.6513519,155.7129364,127.2236404,127.2818298,125.3679657,127.4974976,126.8694687,127.4319,125.8216476,149.291626,148.9329071,149.728653,149.8661957,148.3328552,149.475708,149.2944946,137.1843414,136.629837,136.4746246,135.9082642,136.9990234,135.3366241,136.6145325,149.2722931,150.5932312,148.9880219,147.6739044,148.6577759,147.4464722,148.5426178,102.5008011,101.1491013,100.9030762,101.6185074,101.3125076,101.612709,102.3743439,149.291626,148.9329071,149.728653,149.8661957,148.3328552,149.475708,149.2944946,35.3736496,36.3896637,35.74862671,35.3920784,36.08097458,36.43183899,35.26849365,149.291626,148.9329071,149.728653,149.8661957,148.3328552,149.475708,149.2944946,106.7995605,106.3007126,106.5632172,106.5496216,107.1869659,107.1956329,107.1040497,154.6298981,155.5421295,154.2040405,153.532074,154.7113953,153.4125061,154.1278381,126.6228256,126.1939545,127.5705719,126.6940994,126.0339584,126.9538116,128.1035004,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,137.9342041,137.9198303,136.950943,138.0336456,136.9623871,137.5687256,135.3033295,149.4124146,148.6305389,149.8979492,149.4674835,150.1259308,149.7059937,148.4451752,102.815834,103.9649887,103.6891022,103.8731003,103.6669006,103.8731003,103.9397659,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,36.0748291,35.65527344,35.9057579,35.75252533,35.64535522,35.4250412,35.57240677,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,131.6487579,132.3531647,132.5812378,131.8660736,131.8463593,132.3996277,132.0102234,154.1266022,154.4280853,153.755188,151.2913971,152.772583,153.837677,154.9502258,126.6228256,126.1939545,127.5705719,126.6940994,126.0339584,126.9538116,128.1035004,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,156.8253326,155.9128113,156.2274323,154.8717804,157.6519318,154.8717194,156.1330414,172.294632,170.1689606,171.2084351,172.4127045,173.2698059,170.6480408,172.6249084,102.815834,103.9649887,103.6891022,103.8731003,103.6669006,103.8731003,103.9397659,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,36.0748291,35.65527344,35.9057579,35.75252533,35.64535522,35.4250412,35.57240677,147.3028717,148.3343811,149.0157471,147.9412537,148.9960632,147.9299316,149.2655945,131.245285,129.9128113,130.1802216,129.881424,131.7601624,129.8274231,131.1290894,152.1753082,151.9705353,152.190033,152.0558167,151.6643066,151.7331238,150.3617859,129.4083099,129.6661377,129.1411133,130.5730438,131.2476044,131.1007233,130.2514496,147.4984741,146.3674622,147.0079956,146.6156006,147.9023895,147.2163849,148.1022186,136.223114,135.0076447,136.9771729,133.9872742,134.3040771,135.3937225,132.8466949,145.5679932,146.1326447,146.5260925,147.7348785,146.5867462,146.671524,148.5269623,108.1615829,109.1222687,108.6996231,108.5359497,107.6674576,107.812027,108.2653427,147.4984741,146.3674622,147.0079956,146.6156006,147.9023895,147.2163849,148.1022186,36.10667419,37.07173157,36.33148193,36.91476822,36.45640564,36.45695877,36.52512741,147.4984741,146.3674622,147.0079956,146.6156006,147.9023895,147.2163849,148.1022186,136.1144104,135.1023712,136.5575867,135.3661041,134.904007,134.35466,134.6900024,153.4668121,154.49263,154.4328461,154.5781403,153.014389,153.7981873,153.0125732
42,134.1312561,133.5582123,134.405365,137.0632477,136.8766632,137.0793304,140.1163177,160.162674,158.3449554,159.6909485,159.1058197,159.3374939,159.2249756,160.1772003,149.7400818,151.7435303,151.5313568,150.067627,151.1231842,150.9598083,150.4645844,163.3036804,165.4716034,164.5632172,165.8388214,163.4017181,164.5333099,165.2810059,110.2586288,110.2630997,108.8141937,109.7525635,110.3876495,112.0797653,111.4857559,160.162674,158.3449554,159.6909485,159.1058197,159.3374939,159.2249756,160.1772003,36.16439056,36.09562302,36.75685501,36.54459381,37.26517487,36.19874954,37.11862183,160.162674,158.3449554,159.6909485,159.1058197,159.3374939,159.2249756,160.1772003,92.3478775,95.1383667,96.95770264,97.33360291,97.59564209,97.75339508,98.62227631,172.1148376,172.6815948,170.4738464,172.1452026,172.2267914,170.6623535,171.4654694,139.5015717,141.9429932,140.708847,139.3512268,137.9417877,139.4957733,139.8288116,164.6621246,162.845047,163.850296,165.2841034,163.6676636,165.0860443,164.7323608,149.7198639,151.4825897,150.9590607,151.3254852,149.4315491,150.5100098,150.2709351,163.7344666,164.7310028,163.565033,165.3372803,163.8443909,163.9417114,163.8742218,111.3950653,110.9288788,111.1024857,112.6720886,112.4202881,111.7257996,112.7445145,164.6621246,162.845047,163.850296,165.2841034,163.6676636,165.0860443,164.7323608,38.2502594,37.68603134,38.11232376,37.83528519,38.22420883,38.30381775,38.86903763,164.6621246,162.845047,163.850296,165.2841034,163.6676636,165.0860443,164.7323608,116.8967896,117.9089966,116.9624329,117.5261612,118.5997086,116.4949265,117.3484039,169.9308167,171.0823517,171.8624573,170.1264343,170.5465546,168.9529724,171.5180054,138.5567322,139.936142,140.3189697,140.476944,138.7653046,139.2083893,138.7494659,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,151.229538,151.3573608,149.3629761,151.7546539,150.4718323,151.2868195,150.7321625,165.0543671,165.7341919,164.4367676,165.3782196,166.1843567,164.2700195,165.3923492,114.0472031,114.1443405,114.3795471,113.6165314,112.1650696,113.1467133,113.7212448,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,38.4385376,37.83850098,37.94742966,38.81303406,38.24332428,38.20768356,38.20610809,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,146.9876862,145.0816498,145.9378967,144.8647003,146.7050629,145.5762024,146.2526245,171.1802521,169.989975,170.3306122,170.1168671,169.8582764,171.2867126,167.9096222,138.5567322,139.936142,140.3189697,140.476944,138.7653046,139.2083893,138.7494659,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,170.6521149,171.4325714,169.582016,169.7906342,169.9571075,170.6544037,170.8125458,188.1693573,185.7549133,186.1989899,187.2793732,184.671402,186.0841675,186.3082275,114.0472031,114.1443405,114.3795471,113.6165314,112.1650696,113.1467133,113.7212448,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,38.4385376,37.83850098,37.94742966,38.81303406,38.24332428,38.20768356,38.20610809,163.4785614,163.6576233,163.8347931,163.8894806,165.0125732,163.587265,165.3040771,142.655304,141.9812317,144.1956482,143.315094,144.0723572,144.528595,143.3797302,167.3040466,167.473877,168.4718933,167.1944122,167.45047,167.737793,166.5353241,143.0526276,142.2966309,144.7554474,143.7227325,144.5944824,144.4854584,142.8792725,162.4202271,161.0543518,163.5470428,161.6112366,163.6672211,162.4511719,161.6909637,148.6563873,147.5384216,148.7028503,147.3487549,146.5888519,146.039093,147.0850677,162.1665497,162.8677826,162.6612091,162.1689148,162.8315277,163.1671906,162.0571289,121.2291031,118.5952835,119.846077,119.3772964,120.6947098,118.838295,119.4057312,162.4202271,161.0543518,163.5470428,161.6112366,163.6672211,162.4511719,161.6909637,39.43932724,38.91932678,39.43038177,39.35297394,39.08293533,38.9262352,38.7292366,162.4202271,161.0543518,163.5470428,161.6112366,163.6672211,162.4511719,161.6909637,151.307663,150.1792145,149.3954315,148.5997314,147.9327087,149.3067017,147.5803986,169.7886353,169.8505554,170.1381226,169.4393311,169.017807,169.7124939,169.3766327
43,151.0910034,150.4411163,151.5303802,155.4132385,153.895462,154.7393951,155.9402924,181.0505524,181.469162,180.3379517,180.8022156,181.4494934,181.1885223,180.4414673,168.4933624,169.4554596,169.8893585,169.9278564,169.8255768,171.0419617,168.5236969,185.7330475,186.7306061,185.8027649,185.9381714,184.6569672,185.5373077,186.4168549,123.3326111,124.0982132,123.9300613,123.5328064,126.2103043,124.9036942,126.4737854,181.0505524,181.469162,180.3379517,180.8022156,181.4494934,181.1885223,180.4414673,38.92387772,39.54441071,39.82748032,39.85083389,39.98962402,40.26763916,40.69187546,181.0505524,181.469162,180.3379517,180.8022156,181.4494934,181.1885223,180.4414673,102.9998474,105.3168259,107.6486359,108.7115707,109.1593475,109.3979263,108.7269516,192.5510712,194.5311432,192.0507507,193.3762207,192.9741211,193.7189941,193.6179657,158.0904541,157.8453369,157.7466888,157.9752502,158.0656433,158.0452118,156.1819153,186.705368,186.9359283,184.8821564,186.4183807,188.2617798,187.0639954,188.0735321,169.6547241,171.1763306,169.229599,169.6218567,169.7518005,169.5011902,169.0891418,184.6026459,187.0626678,185.6728058,185.5056305,183.7616577,184.6190186,185.7684479,126.7980042,126.1691437,127.6628189,124.4927444,125.7708054,126.4291382,125.9209976,186.705368,186.9359283,184.8821564,186.4183807,188.2617798,187.0639954,188.0735321,41.38703918,41.43835831,42.02944183,41.71294022,42.073349,41.91941452,42.74212265,186.705368,186.9359283,184.8821564,186.4183807,188.2617798,187.0639954,188.0735321,131.2681427,132.27005,130.8721161,131.1705933,131.2424622,130.4306641,131.34198,194.0140533,192.6094055,192.7490387,193.1426849,191.796051,194.2349548,192.1064606,157.7300262,158.526123,158.0407715,156.3539124,157.2386017,157.12677,156.556488,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,169.3441925,170.0146332,171.6989441,169.3654785,170.397995,171.6486816,170.9243774,187.0161133,185.6483307,184.8621063,185.7760162,185.3983307,185.0761566,186.3340454,128.1468811,128.0476379,128.5609283,128.4391022,128.023468,128.4221802,128.2008209,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,41.35564423,41.25034714,43.02589035,42.43753052,41.83633041,42.83151627,41.68249893,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,163.9471436,163.924118,164.6428375,164.2633362,163.2396851,164.1110229,164.3259583,190.7588654,190.0015564,192.1481476,192.0414429,191.5235748,190.0822449,191.0685272,157.7300262,158.526123,158.0407715,156.3539124,157.2386017,157.12677,156.556488,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,191.0495148,190.6762695,190.3694916,190.646347,189.8145905,191.9453888,191.2491913,209.7267609,209.5496521,210.616333,209.0764008,208.14328,208.8796997,208.1513367,128.1468811,128.0476379,128.5609283,128.4391022,128.023468,128.4221802,128.2008209,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,41.35564423,41.25034714,43.02589035,42.43753052,41.83633041,42.83151627,41.68249893,184.5589294,186.2084198,187.8146973,185.5260773,186.1907654,186.554657,186.4681091,162.7928467,161.3098602,161.1576538,161.7767639,162.7009888,162.2172089,162.9021912,187.0003204,189.7841034,189.8542786,187.5607147,187.1536407,188.7651672,188.6981812,162.177536,161.6791229,163.9888153,163.0513153,162.7476807,162.8466492,161.9245911,184.5442352,184.1859741,184.0235443,182.0557098,184.0791931,182.3241119,182.5569458,166.2162933,167.035965,167.8923798,166.920639,165.747406,166.0023193,166.0857849,180.9593811,182.0130463,181.8336487,183.6680603,184.4953613,183.664856,182.881012,135.1432953,134.7089844,134.4636993,134.0196686,135.6723938,134.6826172,136.0780945,184.5442352,184.1859741,184.0235443,182.0557098,184.0791931,182.3241119,182.5569458,44.25728607,43.85402298,43.02274323,43.32550812,42.08986282,42.72488403,42.43902588,184.5442352,184.1859741,184.0235443,182.0557098,184.0791931,182.3241119,182.5569458,167.4671021,168.9001923,168.623703,167.7591858,168.28479,167.9206696,167.2614288,190.6845856,191.6626434,191.8902283,192.203949,192.8252563,191.3981934,193.1182556
