Batch,FeatureIndex,FinalRatio
B,88,0.5508771425346785
B,92,0.5508771425346785
B,90,0.5508771425346785
B,85,0.5508771425346785
B,89,0.5508771425346785
B,95,0.5508771425346785
B,84,0.5508771425346785
B,80,0.5508771425346785
B,91,0.5508771425346785
B,86,0.5508771425346785
B,82,0.5508771425346785
B,96,0.5508771425346785
B,75,0.5508771425346785
B,78,0.5508771425346785
B,87,0.5508771425346785
B,94,0.5508771425346785
B,77,0.5508771425346785
B,81,0.5508771425346785
B,98,0.5508771425346785
B,79,0.5508771425346785
B,83,0.5508771425346785
B,93,0.5508771425346785
B,76,0.5508771425346785
B,97,0.5508771425346785
B,100,0.5508771425346785
B,99,0.5508771425346785
B,104,0.5508771425346785
B,74,0.5508771425346785
B,71,0.5508771425346785
B,101,0.5508771425346785
B,72,0.5508771425346785
B,103,0.5508771425346785
B,70,0.5508771425346785
B,73,0.5508771425346785
B,109,0.5508771425346785
B,105,0.5508771425346785
B,102,0.5508771425346785
B,110,0.5508771425346785
B,69,0.5508771425346785
B,108,0.5508771425346785
B,186,0.5508771425346785
B,114,0.5508771425346785
B,106,0.5508771425346785
B,138,0.5508771425346785
B,115,0.5508771425346785
B,111,0.5508771425346785
B,107,0.5508771425346785
B,167,0.5508771425346785
B,67,0.5508771425346785
B,119,0.5508771425346785
B,162,0.5508771425346785
B,120,0.5508771425346785
B,116,0.5508771425346785
B,68,0.5508771425346785
B,192,0.5508771425346785
B,124,0.5508771425346785
B,113,0.5508771425346785
B,112,0.5508771425346785
B,118,0.5508771425346785
B,163,0.5508771425346785
B,153,0.5508771425346785
B,191,0.5508771425346785
B,181,0.5508771425346785
B,143,0.5508771425346785
B,172,0.5508771425346785
B,158,0.5508771425346785
B,187,0.5508771425346785
B,144,0.5508771425346785
B,66,0.5508771425346785
B,168,0.5508771425346785
B,129,0.5508771425346785
B,128,0.5508771425346785
B,121,0.5508771425346785
B,117,0.5508771425346785
B,178,0.5508771425346785
B,65,0.5508771425346785
B,133,0.5508771425346785
B,182,0.5508771425346785
B,149,0.5508771425346785
B,164,0.5508771425346785
B,123,0.5508771425346785
B,201,0.5508771425346785
B,148,0.5508771425346785
B,134,0.5508771425346785
B,193,0.5508771425346785
B,139,0.5508771425346785
B,173,0.5508771425346785
B,156,0.5508771425346785
B,125,0.5508771425346785
B,140,0.5508771425346785
B,154,0.5508771425346785
B,130,0.5508771425346785
B,127,0.5508771425346785
B,157,0.5508771425346785
B,183,0.5508771425346785
B,137,0.5508771425346785
B,147,0.5508771425346785
B,177,0.5508771425346785
B,161,0.5508771425346785
B,159,0.5508771425346785
B,126,0.5508771425346785
B,196,0.5508771425346785
B,122,0.5508771425346785
B,176,0.5508771425346785
B,151,0.5508771425346785
B,175,0.5508771425346785
B,152,0.5508771425346785
B,131,0.5508771425346785
B,188,0.5508771425346785
B,135,0.5508771425346785
B,132,0.5508771425346785
B,145,0.5508771425346785
B,179,0.5508771425346785
B,136,0.5508771425346785
B,189,0.5508771425346785
B,150,0.5508771425346785
B,142,0.5508771425346785
B,141,0.5508771425346785
B,64,0.5508771425346785
B,197,0.5508771425346785
B,160,0.5508771425346785
B,155,0.5508771425346785
B,146,0.5508771425346785
B,171,0.5508771425346785
B,174,0.5508771425346785
B,169,0.5508771425346785
B,206,0.5508771425346785
B,210,0.5508771425346785
B,180,0.5508771425346785
B,170,0.5508771425346785
B,199,0.5508771425346785
B,184,0.5508771425346785
B,200,0.5508771425346785
B,198,0.5508771425346785
B,63,0.5508771425346785
B,166,0.5508771425346785
B,185,0.5508771425346785
B,195,0.5508771425346785
B,190,0.5508771425346785
B,165,0.5508771425346785
C,180,0.5518225286147346
C,172,0.5518225286147346
C,178,0.5518225286147346
C,177,0.5518225286147346
C,166,0.5518225286147346
C,167,0.5518225286147346
C,164,0.5518225286147346
C,183,0.5518225286147346
C,182,0.5518225286147346
C,170,0.5518225286147346
C,78,0.5518225286147346
C,70,0.5518225286147346
C,71,0.5518225286147346
C,191,0.5518225286147346
C,163,0.5518225286147346
C,175,0.5518225286147346
C,72,0.5518225286147346
C,171,0.5518225286147346
C,179,0.5518225286147346
C,76,0.5518225286147346
C,80,0.5518225286147346
C,74,0.5518225286147346
C,165,0.5518225286147346
C,176,0.5518225286147346
C,181,0.5518225286147346
C,168,0.5518225286147346
C,67,0.5518225286147346
C,173,0.5518225286147346
C,184,0.5518225286147346
C,77,0.5518225286147346
C,174,0.5518225286147346
C,188,0.5518225286147346
C,169,0.5518225286147346
C,75,0.5518225286147346
C,185,0.5518225286147346
C,189,0.5518225286147346
C,200,0.5518225286147346
C,193,0.5518225286147346
C,199,0.5518225286147346
C,192,0.5518225286147346
C,187,0.5518225286147346
C,69,0.5518225286147346
C,81,0.5518225286147346
C,186,0.5518225286147346
C,73,0.5518225286147346
C,66,0.5518225286147346
C,194,0.5518225286147346
C,88,0.5518225286147346
C,190,0.5518225286147346
C,87,0.5518225286147346
C,161,0.5518225286147346
C,158,0.5518225286147346
C,79,0.5518225286147346
C,83,0.5518225286147346
C,162,0.5518225286147346
C,68,0.5518225286147346
C,195,0.5518225286147346
C,160,0.5518225286147346
C,159,0.5518225286147346
C,201,0.5518225286147346
C,86,0.5518225286147346
C,82,0.5518225286147346
C,155,0.5518225286147346
C,89,0.5518225286147346
C,153,0.5518225286147346
C,156,0.5518225286147346
C,85,0.5518225286147346
C,154,0.5518225286147346
C,197,0.5518225286147346
C,92,0.5518225286147346
C,90,0.5518225286147346
C,84,0.5518225286147346
C,198,0.5518225286147346
C,196,0.5518225286147346
C,91,0.5518225286147346
C,65,0.5518225286147346
C,208,0.5518225286147346
C,157,0.5518225286147346
C,94,0.5518225286147346
C,93,0.5518225286147346
C,150,0.5518225286147346
C,206,0.5518225286147346
C,148,0.5518225286147346
C,64,0.5518225286147346
C,99,0.5518225286147346
C,149,0.5518225286147346
C,98,0.5518225286147346
C,106,0.5518225286147346
C,95,0.5518225286147346
C,97,0.5518225286147346
C,147,0.5518225286147346
C,143,0.5518225286147346
C,203,0.5518225286147346
C,151,0.5518225286147346
C,101,0.5518225286147346
C,102,0.5518225286147346
C,63,0.5518225286147346
C,152,0.5518225286147346
C,204,0.5518225286147346
C,145,0.5518225286147346
C,202,0.5518225286147346
C,207,0.5518225286147346
C,114,0.5518225286147346
C,103,0.5518225286147346
C,100,0.5518225286147346
C,144,0.5518225286147346
C,205,0.5518225286147346
C,141,0.5518225286147346
C,109,0.5518225286147346
C,209,0.5518225286147346
C,104,0.5518225286147346
C,96,0.5518225286147346
C,138,0.5518225286147346
C,121,0.5518225286147346
C,110,0.5518225286147346
C,140,0.5518225286147346
C,133,0.5518225286147346
C,108,0.5518225286147346
C,126,0.5518225286147346
C,137,0.5518225286147346
C,112,0.5518225286147346
C,119,0.5518225286147346
C,107,0.5518225286147346
C,116,0.5518225286147346
C,113,0.5518225286147346
C,130,0.5518225286147346
C,125,0.5518225286147346
C,131,0.5518225286147346
C,115,0.5518225286147346
C,134,0.5518225286147346
