Batch,FeatureIndex,FinalRatio
B,88,0.25294800545192186
B,92,0.25294800545192186
B,90,0.25294800545192186
B,85,0.25294800545192186
B,89,0.25294800545192186
B,95,0.25294800545192186
B,84,0.25294800545192186
B,80,0.25294800545192186
B,91,0.25294800545192186
B,86,0.25294800545192186
B,82,0.25294800545192186
B,96,0.25294800545192186
B,75,0.25294800545192186
B,78,0.25294800545192186
B,87,0.25294800545192186
B,94,0.25294800545192186
B,77,0.25294800545192186
B,81,0.25294800545192186
B,98,0.25294800545192186
B,79,0.25294800545192186
B,83,0.25294800545192186
B,93,0.25294800545192186
B,76,0.25294800545192186
B,97,0.25294800545192186
B,100,0.25294800545192186
B,99,0.25294800545192186
B,104,0.25294800545192186
B,74,0.25294800545192186
B,71,0.25294800545192186
B,101,0.25294800545192186
B,72,0.25294800545192186
B,103,0.25294800545192186
B,70,0.25294800545192186
B,73,0.25294800545192186
B,109,0.25294800545192186
B,105,0.25294800545192186
B,102,0.25294800545192186
B,110,0.25294800545192186
B,69,0.25294800545192186
B,108,0.25294800545192186
B,186,0.25294800545192186
B,114,0.25294800545192186
B,106,0.25294800545192186
B,138,0.25294800545192186
B,115,0.25294800545192186
B,111,0.25294800545192186
B,107,0.25294800545192186
B,167,0.25294800545192186
B,67,0.25294800545192186
B,119,0.25294800545192186
B,162,0.25294800545192186
B,120,0.25294800545192186
B,116,0.25294800545192186
B,68,0.25294800545192186
B,192,0.25294800545192186
B,124,0.25294800545192186
B,113,0.25294800545192186
B,112,0.25294800545192186
B,118,0.25294800545192186
B,163,0.25294800545192186
B,153,0.25294800545192186
B,191,0.25294800545192186
B,181,0.25294800545192186
B,143,0.25294800545192186
C,180,0.250945995256965
C,172,0.250945995256965
C,178,0.250945995256965
C,177,0.250945995256965
C,166,0.250945995256965
C,167,0.250945995256965
C,164,0.250945995256965
C,183,0.250945995256965
C,182,0.250945995256965
C,170,0.250945995256965
C,78,0.250945995256965
C,70,0.250945995256965
C,71,0.250945995256965
C,191,0.250945995256965
C,163,0.250945995256965
C,175,0.250945995256965
C,72,0.250945995256965
C,171,0.250945995256965
C,179,0.250945995256965
C,76,0.250945995256965
C,80,0.250945995256965
C,74,0.250945995256965
C,165,0.250945995256965
C,176,0.250945995256965
C,181,0.250945995256965
C,168,0.250945995256965
C,67,0.250945995256965
C,173,0.250945995256965
C,184,0.250945995256965
C,77,0.250945995256965
C,174,0.250945995256965
C,188,0.250945995256965
C,169,0.250945995256965
C,75,0.250945995256965
C,185,0.250945995256965
C,189,0.250945995256965
C,200,0.250945995256965
C,193,0.250945995256965
C,199,0.250945995256965
C,192,0.250945995256965
C,187,0.250945995256965
C,69,0.250945995256965
C,81,0.250945995256965
C,186,0.250945995256965
C,73,0.250945995256965
C,66,0.250945995256965
C,194,0.250945995256965
C,88,0.250945995256965
C,190,0.250945995256965
C,87,0.250945995256965
C,161,0.250945995256965
C,158,0.250945995256965
C,79,0.250945995256965
C,83,0.250945995256965
C,162,0.250945995256965
C,68,0.250945995256965
C,195,0.250945995256965
C,160,0.250945995256965
C,159,0.250945995256965
C,201,0.250945995256965
C,86,0.250945995256965
C,82,0.250945995256965
C,155,0.250945995256965
C,89,0.250945995256965
C,153,0.250945995256965
C,156,0.250945995256965
D,85,0.2526047493106352
D,81,0.2526047493106352
D,86,0.2526047493106352
D,83,0.2526047493106352
D,79,0.2526047493106352
D,74,0.2526047493106352
D,84,0.2526047493106352
D,89,0.2526047493106352
D,87,0.2526047493106352
D,75,0.2526047493106352
D,76,0.2526047493106352
D,98,0.2526047493106352
D,90,0.2526047493106352
D,77,0.2526047493106352
D,100,0.2526047493106352
D,67,0.2526047493106352
D,64,0.2526047493106352
D,88,0.2526047493106352
D,105,0.2526047493106352
D,68,0.2526047493106352
D,70,0.2526047493106352
D,82,0.2526047493106352
D,73,0.2526047493106352
D,78,0.2526047493106352
D,97,0.2526047493106352
D,101,0.2526047493106352
D,71,0.2526047493106352
D,102,0.2526047493106352
D,72,0.2526047493106352
D,111,0.2526047493106352
D,92,0.2526047493106352
D,91,0.2526047493106352
D,104,0.2526047493106352
D,96,0.2526047493106352
D,94,0.2526047493106352
D,66,0.2526047493106352
D,99,0.2526047493106352
D,80,0.2526047493106352
D,93,0.2526047493106352
D,117,0.2526047493106352
D,108,0.2526047493106352
D,95,0.2526047493106352
D,119,0.2526047493106352
D,63,0.2526047493106352
D,107,0.2526047493106352
D,118,0.2526047493106352
D,103,0.2526047493106352
D,106,0.2526047493106352
D,62,0.2526047493106352
D,65,0.2526047493106352
D,61,0.2526047493106352
D,116,0.2526047493106352
D,110,0.2526047493106352
D,120,0.2526047493106352
D,58,0.2526047493106352
D,112,0.2526047493106352
D,115,0.2526047493106352
D,121,0.2526047493106352
D,124,0.2526047493106352
D,109,0.2526047493106352
D,59,0.2526047493106352
D,136,0.2526047493106352
D,69,0.2526047493106352
D,123,0.2526047493106352
E,86,0.2525947313579212
E,90,0.2525947313579212
E,81,0.2525947313579212
E,84,0.2525947313579212
E,92,0.2525947313579212
E,106,0.2525947313579212
E,94,0.2525947313579212
E,89,0.2525947313579212
E,100,0.2525947313579212
E,83,0.2525947313579212
E,95,0.2525947313579212
E,98,0.2525947313579212
E,101,0.2525947313579212
E,79,0.2525947313579212
E,110,0.2525947313579212
E,87,0.2525947313579212
E,82,0.2525947313579212
E,105,0.2525947313579212
E,119,0.2525947313579212
E,78,0.2525947313579212
E,93,0.2525947313579212
E,88,0.2525947313579212
E,114,0.2525947313579212
E,111,0.2525947313579212
E,104,0.2525947313579212
E,85,0.2525947313579212
E,99,0.2525947313579212
E,118,0.2525947313579212
E,107,0.2525947313579212
E,77,0.2525947313579212
E,91,0.2525947313579212
E,112,0.2525947313579212
E,113,0.2525947313579212
E,124,0.2525947313579212
E,96,0.2525947313579212
E,108,0.2525947313579212
E,74,0.2525947313579212
E,73,0.2525947313579212
E,102,0.2525947313579212
E,70,0.2525947313579212
E,125,0.2525947313579212
E,66,0.2525947313579212
E,121,0.2525947313579212
E,117,0.2525947313579212
E,80,0.2525947313579212
E,75,0.2525947313579212
E,69,0.2525947313579212
E,103,0.2525947313579212
E,97,0.2525947313579212
E,109,0.2525947313579212
E,61,0.2525947313579212
E,62,0.2525947313579212
E,72,0.2525947313579212
E,65,0.2525947313579212
E,71,0.2525947313579212
E,63,0.2525947313579212
E,68,0.2525947313579212
E,76,0.2525947313579212
E,116,0.2525947313579212
E,120,0.2525947313579212
E,58,0.2525947313579212
E,123,0.2525947313579212
E,134,0.2525947313579212
E,130,0.2525947313579212
