Batch,FeatureIndex,FinalRatio
B,88,0.20178580515248906
B,92,0.20178580515248906
B,90,0.20178580515248906
B,85,0.20178580515248906
B,89,0.20178580515248906
B,95,0.20178580515248906
B,84,0.20178580515248906
B,80,0.20178580515248906
B,91,0.20178580515248906
B,86,0.20178580515248906
B,82,0.20178580515248906
B,96,0.20178580515248906
B,75,0.20178580515248906
B,78,0.20178580515248906
B,87,0.20178580515248906
B,94,0.20178580515248906
B,77,0.20178580515248906
B,81,0.20178580515248906
B,98,0.20178580515248906
B,79,0.20178580515248906
B,83,0.20178580515248906
B,93,0.20178580515248906
B,76,0.20178580515248906
B,97,0.20178580515248906
B,100,0.20178580515248906
B,99,0.20178580515248906
B,104,0.20178580515248906
B,74,0.20178580515248906
B,71,0.20178580515248906
B,101,0.20178580515248906
B,72,0.20178580515248906
B,103,0.20178580515248906
B,70,0.20178580515248906
B,73,0.20178580515248906
B,109,0.20178580515248906
B,105,0.20178580515248906
B,102,0.20178580515248906
B,110,0.20178580515248906
B,69,0.20178580515248906
B,108,0.20178580515248906
B,186,0.20178580515248906
B,114,0.20178580515248906
B,106,0.20178580515248906
B,138,0.20178580515248906
B,115,0.20178580515248906
B,111,0.20178580515248906
B,107,0.20178580515248906
B,167,0.20178580515248906
B,67,0.20178580515248906
B,119,0.20178580515248906
B,162,0.20178580515248906
C,180,0.20167053154980402
C,172,0.20167053154980402
C,178,0.20167053154980402
C,177,0.20167053154980402
C,166,0.20167053154980402
C,167,0.20167053154980402
C,164,0.20167053154980402
C,183,0.20167053154980402
C,182,0.20167053154980402
C,170,0.20167053154980402
C,78,0.20167053154980402
C,70,0.20167053154980402
C,71,0.20167053154980402
C,191,0.20167053154980402
C,163,0.20167053154980402
C,175,0.20167053154980402
C,72,0.20167053154980402
C,171,0.20167053154980402
C,179,0.20167053154980402
C,76,0.20167053154980402
C,80,0.20167053154980402
C,74,0.20167053154980402
C,165,0.20167053154980402
C,176,0.20167053154980402
C,181,0.20167053154980402
C,168,0.20167053154980402
C,67,0.20167053154980402
C,173,0.20167053154980402
C,184,0.20167053154980402
C,77,0.20167053154980402
C,174,0.20167053154980402
C,188,0.20167053154980402
C,169,0.20167053154980402
C,75,0.20167053154980402
C,185,0.20167053154980402
C,189,0.20167053154980402
C,200,0.20167053154980402
C,193,0.20167053154980402
C,199,0.20167053154980402
C,192,0.20167053154980402
C,187,0.20167053154980402
C,69,0.20167053154980402
C,81,0.20167053154980402
C,186,0.20167053154980402
C,73,0.20167053154980402
C,66,0.20167053154980402
C,194,0.20167053154980402
C,88,0.20167053154980402
C,190,0.20167053154980402
C,87,0.20167053154980402
C,161,0.20167053154980402
C,158,0.20167053154980402
C,79,0.20167053154980402
D,85,0.20138991131255468
D,81,0.20138991131255468
D,86,0.20138991131255468
D,83,0.20138991131255468
D,79,0.20138991131255468
D,74,0.20138991131255468
D,84,0.20138991131255468
D,89,0.20138991131255468
D,87,0.20138991131255468
D,75,0.20138991131255468
D,76,0.20138991131255468
D,98,0.20138991131255468
D,90,0.20138991131255468
D,77,0.20138991131255468
D,100,0.20138991131255468
D,67,0.20138991131255468
D,64,0.20138991131255468
D,88,0.20138991131255468
D,105,0.20138991131255468
D,68,0.20138991131255468
D,70,0.20138991131255468
D,82,0.20138991131255468
D,73,0.20138991131255468
D,78,0.20138991131255468
D,97,0.20138991131255468
D,101,0.20138991131255468
D,71,0.20138991131255468
D,102,0.20138991131255468
D,72,0.20138991131255468
D,111,0.20138991131255468
D,92,0.20138991131255468
D,91,0.20138991131255468
D,104,0.20138991131255468
D,96,0.20138991131255468
D,94,0.20138991131255468
D,66,0.20138991131255468
D,99,0.20138991131255468
D,80,0.20138991131255468
D,93,0.20138991131255468
D,117,0.20138991131255468
D,108,0.20138991131255468
D,95,0.20138991131255468
D,119,0.20138991131255468
D,63,0.20138991131255468
D,107,0.20138991131255468
D,118,0.20138991131255468
D,103,0.20138991131255468
D,106,0.20138991131255468
D,62,0.20138991131255468
D,65,0.20138991131255468
D,61,0.20138991131255468
E,86,0.20136036918562225
E,90,0.20136036918562225
E,81,0.20136036918562225
E,84,0.20136036918562225
E,92,0.20136036918562225
E,106,0.20136036918562225
E,94,0.20136036918562225
E,89,0.20136036918562225
E,100,0.20136036918562225
E,83,0.20136036918562225
E,95,0.20136036918562225
E,98,0.20136036918562225
E,101,0.20136036918562225
E,79,0.20136036918562225
E,110,0.20136036918562225
E,87,0.20136036918562225
E,82,0.20136036918562225
E,105,0.20136036918562225
E,119,0.20136036918562225
E,78,0.20136036918562225
E,93,0.20136036918562225
E,88,0.20136036918562225
E,114,0.20136036918562225
E,111,0.20136036918562225
E,104,0.20136036918562225
E,85,0.20136036918562225
E,99,0.20136036918562225
E,118,0.20136036918562225
E,107,0.20136036918562225
E,77,0.20136036918562225
E,91,0.20136036918562225
E,112,0.20136036918562225
E,113,0.20136036918562225
E,124,0.20136036918562225
E,96,0.20136036918562225
E,108,0.20136036918562225
E,74,0.20136036918562225
E,73,0.20136036918562225
E,102,0.20136036918562225
E,70,0.20136036918562225
E,125,0.20136036918562225
E,66,0.20136036918562225
E,121,0.20136036918562225
E,117,0.20136036918562225
E,80,0.20136036918562225
E,75,0.20136036918562225
E,69,0.20136036918562225
E,103,0.20136036918562225
E,97,0.20136036918562225
E,109,0.20136036918562225
E,61,0.20136036918562225
