Batch,FeatureIndex,FinalRatio
B,88,0.05156785404808173
B,92,0.05156785404808173
B,90,0.05156785404808173
B,85,0.05156785404808173
B,89,0.05156785404808173
B,95,0.05156785404808173
B,84,0.05156785404808173
B,80,0.05156785404808173
B,91,0.05156785404808173
B,86,0.05156785404808173
B,82,0.05156785404808173
B,96,0.05156785404808173
B,75,0.05156785404808173
C,180,0.053438889300964604
C,172,0.053438889300964604
C,178,0.053438889300964604
C,177,0.053438889300964604
C,166,0.053438889300964604
C,167,0.053438889300964604
C,164,0.053438889300964604
C,183,0.053438889300964604
C,182,0.053438889300964604
C,170,0.053438889300964604
C,78,0.053438889300964604
C,70,0.053438889300964604
C,71,0.053438889300964604
C,191,0.053438889300964604
D,85,0.051386938246227545
D,81,0.051386938246227545
D,86,0.051386938246227545
D,83,0.051386938246227545
D,79,0.051386938246227545
D,74,0.051386938246227545
D,84,0.051386938246227545
D,89,0.051386938246227545
D,87,0.051386938246227545
D,75,0.051386938246227545
D,76,0.051386938246227545
D,98,0.051386938246227545
D,90,0.051386938246227545
E,86,0.051380778204469825
E,90,0.051380778204469825
E,81,0.051380778204469825
E,84,0.051380778204469825
E,92,0.051380778204469825
E,106,0.051380778204469825
E,94,0.051380778204469825
E,89,0.051380778204469825
E,100,0.051380778204469825
E,83,0.051380778204469825
E,95,0.051380778204469825
E,98,0.051380778204469825
E,101,0.051380778204469825
