Batch,FeatureIndex,FinalRatio
B,88,0.3511692260504948
B,92,0.3511692260504948
B,90,0.3511692260504948
B,85,0.3511692260504948
B,89,0.3511692260504948
B,95,0.3511692260504948
B,84,0.3511692260504948
B,80,0.3511692260504948
B,91,0.3511692260504948
B,86,0.3511692260504948
B,82,0.3511692260504948
B,96,0.3511692260504948
B,75,0.3511692260504948
B,78,0.3511692260504948
B,87,0.3511692260504948
B,94,0.3511692260504948
B,77,0.3511692260504948
B,81,0.3511692260504948
B,98,0.3511692260504948
B,79,0.3511692260504948
B,83,0.3511692260504948
B,93,0.3511692260504948
B,76,0.3511692260504948
B,97,0.3511692260504948
B,100,0.3511692260504948
B,99,0.3511692260504948
B,104,0.3511692260504948
B,74,0.3511692260504948
B,71,0.3511692260504948
B,101,0.3511692260504948
B,72,0.3511692260504948
B,103,0.3511692260504948
B,70,0.3511692260504948
B,73,0.3511692260504948
B,109,0.3511692260504948
B,105,0.3511692260504948
B,102,0.3511692260504948
B,110,0.3511692260504948
B,69,0.3511692260504948
B,108,0.3511692260504948
B,186,0.3511692260504948
B,114,0.3511692260504948
B,106,0.3511692260504948
B,138,0.3511692260504948
B,115,0.3511692260504948
B,111,0.3511692260504948
B,107,0.3511692260504948
B,167,0.3511692260504948
B,67,0.3511692260504948
B,119,0.3511692260504948
B,162,0.3511692260504948
B,120,0.3511692260504948
B,116,0.3511692260504948
B,68,0.3511692260504948
B,192,0.3511692260504948
B,124,0.3511692260504948
B,113,0.3511692260504948
B,112,0.3511692260504948
B,118,0.3511692260504948
B,163,0.3511692260504948
B,153,0.3511692260504948
B,191,0.3511692260504948
B,181,0.3511692260504948
B,143,0.3511692260504948
B,172,0.3511692260504948
B,158,0.3511692260504948
B,187,0.3511692260504948
B,144,0.3511692260504948
B,66,0.3511692260504948
B,168,0.3511692260504948
B,129,0.3511692260504948
B,128,0.3511692260504948
B,121,0.3511692260504948
B,117,0.3511692260504948
B,178,0.3511692260504948
B,65,0.3511692260504948
B,133,0.3511692260504948
B,182,0.3511692260504948
B,149,0.3511692260504948
B,164,0.3511692260504948
B,123,0.3511692260504948
B,201,0.3511692260504948
B,148,0.3511692260504948
B,134,0.3511692260504948
B,193,0.3511692260504948
B,139,0.3511692260504948
B,173,0.3511692260504948
B,156,0.3511692260504948
B,125,0.3511692260504948
C,180,0.3528620789370544
C,172,0.3528620789370544
C,178,0.3528620789370544
C,177,0.3528620789370544
C,166,0.3528620789370544
C,167,0.3528620789370544
C,164,0.3528620789370544
C,183,0.3528620789370544
C,182,0.3528620789370544
C,170,0.3528620789370544
C,78,0.3528620789370544
C,70,0.3528620789370544
C,71,0.3528620789370544
C,191,0.3528620789370544
C,163,0.3528620789370544
C,175,0.3528620789370544
C,72,0.3528620789370544
C,171,0.3528620789370544
C,179,0.3528620789370544
C,76,0.3528620789370544
C,80,0.3528620789370544
C,74,0.3528620789370544
C,165,0.3528620789370544
C,176,0.3528620789370544
C,181,0.3528620789370544
C,168,0.3528620789370544
C,67,0.3528620789370544
C,173,0.3528620789370544
C,184,0.3528620789370544
C,77,0.3528620789370544
C,174,0.3528620789370544
C,188,0.3528620789370544
C,169,0.3528620789370544
C,75,0.3528620789370544
C,185,0.3528620789370544
C,189,0.3528620789370544
C,200,0.3528620789370544
C,193,0.3528620789370544
C,199,0.3528620789370544
C,192,0.3528620789370544
C,187,0.3528620789370544
C,69,0.3528620789370544
C,81,0.3528620789370544
C,186,0.3528620789370544
C,73,0.3528620789370544
C,66,0.3528620789370544
C,194,0.3528620789370544
C,88,0.3528620789370544
C,190,0.3528620789370544
C,87,0.3528620789370544
C,161,0.3528620789370544
C,158,0.3528620789370544
C,79,0.3528620789370544
C,83,0.3528620789370544
C,162,0.3528620789370544
C,68,0.3528620789370544
C,195,0.3528620789370544
C,160,0.3528620789370544
C,159,0.3528620789370544
C,201,0.3528620789370544
C,86,0.3528620789370544
C,82,0.3528620789370544
C,155,0.3528620789370544
C,89,0.3528620789370544
C,153,0.3528620789370544
C,156,0.3528620789370544
C,85,0.3528620789370544
C,154,0.3528620789370544
C,197,0.3528620789370544
C,92,0.3528620789370544
C,90,0.3528620789370544
C,84,0.3528620789370544
C,198,0.3528620789370544
C,196,0.3528620789370544
C,91,0.3528620789370544
C,65,0.3528620789370544
C,208,0.3528620789370544
C,157,0.3528620789370544
C,94,0.3528620789370544
C,93,0.3528620789370544
C,150,0.3528620789370544
C,206,0.3528620789370544
C,148,0.3528620789370544
C,64,0.3528620789370544
C,99,0.3528620789370544
C,149,0.3528620789370544
C,98,0.3528620789370544
C,106,0.3528620789370544
C,95,0.3528620789370544
C,97,0.3528620789370544
C,147,0.3528620789370544
C,143,0.3528620789370544
C,203,0.3528620789370544
D,85,0.3509209447467887
D,81,0.3509209447467887
D,86,0.3509209447467887
D,83,0.3509209447467887
D,79,0.3509209447467887
D,74,0.3509209447467887
D,84,0.3509209447467887
D,89,0.3509209447467887
D,87,0.3509209447467887
D,75,0.3509209447467887
D,76,0.3509209447467887
D,98,0.3509209447467887
D,90,0.3509209447467887
D,77,0.3509209447467887
D,100,0.3509209447467887
D,67,0.3509209447467887
D,64,0.3509209447467887
D,88,0.3509209447467887
D,105,0.3509209447467887
D,68,0.3509209447467887
D,70,0.3509209447467887
D,82,0.3509209447467887
D,73,0.3509209447467887
